#key	synopsis
Golf Magazine Presents - 36 Great Holes Starring Fred Couples (Japan, USA) (En)	Elige entre 36 campos de golf digitalizados de Estados Unidos seleccionados po la GOLF MAGAZINE®. Puedes ser el mismo Fred Couples o competir contra él. La technologia de 32X te proporciona: Un contrl de los tiros. Una jugabilidad ultra-realista. Siete formas de jugar incluyendo Torneo, Juego de Skins y Scramble. Miles de combinaciones de campo. Una batería de backup para grabar tus estadísticas.
Knuckles' Chaotix (Japan, USA) (En)	Knuckles Chaotix es un spin-off de la serie Sonic the Hedgehog. El personaje protagonista de este título es Knuckles. La jugabilidad es similar a los videojuegos de Sonic de 16 bits pero con la gran diferencia que en este título se escogen a dos personajes: uno principal que será controlado directamente por el jugador, y un ayudante. Ambos personajes agarran en su mano un anillo. Los dos anillos están unidos entre sí por un campo de fuerza atrayente, que será determinante en la jugabilidad. Los nuevos personajes que aparecen son Vector el Cocodrilo, Mighty el Armadillo, Espio el Camaleón y Charmy Bee. También hay dos personajes cuyo único propósito es frenarte, Heavy the Robot y Bomb. También Chaotix añade varios nuevos power-ups y niveles de bonificación en 3D.
Kolibri (USA, Europe)	En lo más profundo del corazón de la tierra, hay un cristal de otro mundo. Este cristal es la fuerza vital de la tierra, y es esencial para su supervivencia. Un día, un cristal oscuro cae del cielo y daña el cristal de la tierra. Desesperado, los cohetes de cristal de la tierra a la superficie y le da poder a Kolibri con las habilidades que necesita para derrotar el cristal oscuro. Este juego cuenta con 19 niveles establecidos en una variedad de configuraciones naturales detalladas. Su meta en algunos niveles es destruir bichos enemigos, en otros su objetivo es simplemente sobrevivir.
Metal Head (Japan, USA) (En,Ja)	Han pasado 5 años desde la formación de la Federación Mundial. Aunque la guerra ha sido evitada, las células terroristas en todo el mundo amenazan la estabilidad de la federación. Para combatir a esta amenaza, la Federación ha creado un tanque blindado de dos pedales conocido como el &quot;Metal Head&quot;. Usted es piloto de un &quot;Metal Head&quot;, y usted tiene que usar todas las armas a su disposición para derrotar a los terroristas. &quot;Metal Head&quot; es un poco diferente a los habituales juegos de combate de robots gigantes. Las áreas de misión del juego se parecen más a un shooter en primera persona que a una simulación. Los gráficos se representan en polígonos con mapeado de textura, lo que es inusual para un juego de 32X.
Mortal Kombat II (Japan, USA) (En)	Los luchadores de Mortal Kombat, regresan junto a caras nuevas a un torneo organizado por el malvado Shang Tsung. La acción es uno-a-uno como antes, famoso por su alto nivel de violencia y sangre. Incluye 5 niveles de dificultad y créditos opcionales, así como el modo habitual de dos jugadores incluyendo duelos con los mismos personajes.
Motocross Championship (USA)	Motocross Championships es el único juego de carreras de motos de cross para 32X. La acción se lleva a cabo desde una perspectiva detrás de la moto, y hace uso de la escala de bits de 32X para presentar un efecto gráfico en 3D. El modo de juego principal es un campeonato basado en puntos. Puedes competir en una de las 3 clases sobre 12 pistas interiores y exteriores. También hay modo de pantalla dividida para 2 jugadores con quien compartir diversión fuera de la carretera.
NBA Jam - Tournament Edition (World)	Juego arcade de baloncesto con jugadores de todos los equipos de la NBA en partidos de dos contra dos. El juego es rápido y está lleno de acción, nada realista, con pocas reglas (No hay faltas, y se puede obstruir deliberadamente). Los jugadores se clasifican en ocho categorías de habilidades, robos, tapones, mates tiros de 3 ... Pueden jugar hasta cuatro jugadores, controlando cada uno un solo jugador.
NFL Quarterback Club (World)	Uno de los primeros en la serie NFL Quarterback, esta versión cuenta con los modos de juego estándar Exhibición, Temporada, Playoffs, etc y con una licencia completa de la NFL con los jugadores y sus respectivos nombres de equipos y logotipos. Una característica que está presente en este juego es el Quarterback Skills Challenge donde el jugador puede elegir entre 13 quarterbacks diferentes como John Elway, Steve Young, Dan Marino y muchos otros. Cuenta con una opción para dos jugadores donde los amigos podrán competir cara a cara.
Pinocchio (Europe) (Proto)	Viaja como Geppetto, el títere de madera vivo del carpintero, Pinocho, como lo hizo en su película animada de Disney, que a su vez se basó en una novela infantil. Haga que Pinocho corra, salte y patee a través de todos los lugares familiares, incluido el interior de una ballena, y haga lo suficiente como para convertirse en el verdadero niño humano que siempre quiso ser.
Pitfall - The Mayan Adventure (USA)	Pitfall la aventura Maya es un juego de acción lateral en el que controlaremos al aventurero Harry Jr. en busca de su padre Pitfall Harry. El camino en los 13 niveles a través de las selvas mayas, cascadas y minas desiertas será duro pero emocionante. Tendrás que estar atento y rápido, o prepárate para morir.
Primal Rage (USA, Europe)	Primal Rage es un juego de lucha uno contra uno con dinosaurios y monos gigantes. Los gráficos se realizan con una animación de stop-motion digitalizada. La jugabilidad, similar a Mortal Kombat con una perspectiva lateral, y presenta movimientos finales mortales al final de cada partida.
RBI Baseball '95 (USA)	Esta versión es una actualización de la serie R.B.I. Muchas de las características de otros juegos de béisbol están presentes, tiene tres modos de juego diferentes para elegir: exhibición, playoff, y home run derby, pero lo que hace que esta versión sea diferente es la ausencia de la licencia MLB, aunque sí cuenta con una licencia MLBPA con los mejores jugadores de la época como Roger Clemens, Otis Nixon, Bobby Larkin entre muchos otros.
Sangokushi IV (Japan)	Romance of the Three Kingdoms IV: Wall of Fire (lanzado como Sangokushi IV en Japón) es el cuarto de la serie del romance de los Tres Reinos de los juegos de estrategia por turnos producidos por Koei y basado en la novela histórica Romance de los Tres Reinos. Fue el último juego de la serie que se estrenará en PC en los Estados Unidos hasta el Romance of the Three Kingdoms XI.
Soulstar X (USA) (Proto)	Soul Star es un juego de Sega CD desarrollado por Core Design. Después de su lanzamiento, se empezó a trabajar en dos versiones: una de Jaguar CD y otra de 32X (Soul star X). Finalmente, ninguna de estas dos versiones fueron editadas. Pero en febrero de 2010, un dump de una versión inacabada de Soul Star X ha sido lanzada por la comunidad de Sega Saturn.
Space Harrier (Japan, USA) (En)	Space Harrier en Megadrive 32X es un juego de acción. El personaje al que manejamos en tercera persona puede correr o volar, y debe evitar los obstáculos y el fuego enemigo. Tu habilidad te permitirá llegar al final de cada uno de los 18 niveles, en donde no espera el enfrentamiento con un jefe.
Spot Goes to Hollywood (USA) (Proto)	El personaje central en este juego es Spot, el pequeño chico rojo de los comerciales de TV 7-Up. Spot de alguna manera se ha quedado atrapado en un proyector de películas. A medida que salta de película en película, encuentra muchos géneros cinematográficos clásicos que conforman los diferentes niveles del juego. Los niveles principales son una película de piratas, una de aventuras y una de terror, pero hay muchas otras películas de bonificación para desbloquear. El juego se juega desde una perspectiva isométrica. A medida que controlas el punto, debes reunir 5 estrellas de Hollywood por nivel para desbloquear áreas ocultas y finalmente completar el juego al 100%.
Star Trek - Starfleet Academy - Starship Bridge Simulator (USA)	Dos años antes del conocido juego de ordenador llegó este título, en el que el objetivo es completar con éxito el entrenamiento de combate de la Flota Estelar. Lucharás con Klingons, repararás y encontrarás situaciones peligrosas, pero intenta permanecer dentro de las directivas de Starfleet. El juego se ve desde nuestra perspectiva (hay 5 diferentes en total), con polígonos utilizados para mostrar la acción. Hay misiones rápidas que traen escenas de las películas de Star Trek a la vida.
Star Wars Arcade (USA)	Star Wars Arcade es un juego 3D de disparos ambientado en los episodios 4, 5 y 6 de la guerra de las galaxias. Tomaremos el control de un X-Wing o un Y-Wing, y nos pondremos en medio del combate espacial. En algunos niveles, debemos derribar un número específico de enemigos antes de que acabe el tiempo. En otros niveles, el objetivo es simplemente llegar hasta el final sin ser aniquilado. Las misiones tienen lugar en el espacio, alrededor de asteroides, o cerca de Destructores Estelares. Otras tienen lugar en la superficie de la Estrella de la Muerte y recrean la famosa trinchera de Luke Skywalker.
Stellar Assault (USA, Europe)	Shadow Squadron es un shooter de combate espacial en 3D. El jugador controla un luchador espacial en una serie de batallas contra enormes naves enemigas. Hay 2 tipos diferentes de naves, y 6 misiones diferentes. En la mayoría de las misiones, el jugador tiene que destruir varios lugares en una gran nave. Hay dos maneras de jugar al juego. Controlar directamente la nave y maniobrarla alrededor de los entornos de polígonos 3D o dejar a la maquina controlar el vuelo mientras nosotros disparamos desde una torreta.
T-MEK (USA, Europe)	T-Mek es esencialmente un Battlezone actualizado. Eres un guerrero que lucha en la competición de T-Mek, un acontecimiento enormemente popular en el futuro. A los mandos de un aerodeslizador trataremos de volar a todos los demás. La acción se muestra desde nuestra perspectiva. Las superficies del terreno y las características varían en cada batalla. En la mayoría de los niveles se necesita una cierta puntuación para alcanzar el progreso.
Tempo (Japan, USA) (En)	Tempo es un saltamontes que vive en el planeta Rythmia, el mundo de la música. Desafortunadamente, el maligno Rey Dirge está tratando de robar todo el ritmo del planeta. No está claro cómo una criatura sin aprecio por la música se convirtió en rey, pero ahora le toca a Tempo detenerlo! El juego es un plataformas de desplazamiento lateral con 7 niveles para un solo jugador, aunque puedes recolectar poderes de &quot;danza&quot; que te permitiran llamar a tu amigo, una mariposa, para ayudarte a derrotar a tus enemigos usando movimientos de baile asesinos.
Toughman Contest (USA, Europe)	Toughman Contest es un juego basado en la mundialmente famosa competición de boxeo que lleva el mismo nombre. Podremos elegir uno de los 24 luchadores y competir en una de 5 ubicaciones de todo el mundo. La acción está situada detrás del luchador que controlas. Tu luchador se representa como un contorno, para que puedas ver lo que tu oponente está haciendo y reaccionar en consecuencia. Los combates de Toughman constan de tres rondas de un minuto. Tu objetivo es hacer un K.O. a tu oponente, intentando que su medidor de resistencia disminuya hasta el punto en el que se caiga, o golpearlo lo suficiente para que al final de la tercera ronda seas el ganador.
Virtua Fighter (Japan, USA) (En)	Virtua Fighter fue el primero de su clase: un juego de lucha uno contra uno con entornos y personajes totalmente 3D. Los combatientes y arenas se representan en polígonos de sombras planas. A diferencia de muchos juegos de lucha, Virtua Fighter se enfoca en una jugabilidad profunda basada en estilos de pelea reales, en lugar de movimientos especiales extravagantes y argumentos. Hay 8 combatientes para elegir en Virtua Fighter, y un número igual de escenarios de lucha para competir. Cada luchador tiene un estilo de lucha distintivo, y su propio conjunto de movimientos caracteristicos.
Virtua Hamster (USA) (Proto)	Virtua Hamster es un juego de Sega 32X que no fue lanzado. El juego protagonizado por una variedad de roedores que podrían viajar a través de una serie de tubos conectados, luchando entre sí y evitando varios obstáculos. Creado exclusivamente para la 32X, sin embargo, el desarrollo se trasladó a la Sega Saturn donde finalmente tampoco fue lanzado. En agosto de 2009, Ryo Suzuki de SEGASaturno.com lanzó un prototipo de este juego. En él, el único carácter seleccionable es el hámster, chip, y sólo hay un nivel vacío (aunque hay numerosos modelos 3D y elementos alrededor del mapa).
Virtua Racing Deluxe (USA)	Virtua Racing Deluxe es una conversión mejorada del arcada de carreras 3D de Sega. Los jugadores compiten en una carrera de 5 vueltas con puntos de control cronometrados. También es posible jugar con 2 jugadores en modo de pantalla dividida. La versión 32X de Virtua Racing añade un par de nuevas características. Ahora hay 3 diferentes tipos de coches para conducir. Además, hay dos pistas totalmente nuevas.
World Series Baseball Starring Deion Sanders (USA)	Cuenta con una licencia completa MLBPA, que le permite tener a los 28 equipos y 700 jugadores reales. Hay 3 modos de juego principales: exhibición, temporada completa y playoff.
WWF Raw (World)	WWF Raw es un juego profesional de lucha libre con 10 superestrellas de la World Wrestling Federation. Los luchadores de los que puede elegir incluyen Bret &quot;Hit Man&quot; Hart, Bam Bam Bigelow, 1-2-3 Kid, Diesel, Doink, Lex Luger, Luna Vachon, Owen Hart, Razor Ramon, Shawn Michaels, Undertaker y Yokozuna. Hay un gran número de movimientos para realizar, incluyendo las maniobras de estiramiento y actos &quot;ilegales&quot; como golpear a tu oponente con una silla de metal. El juego admite hasta 4 jugadores simultáneos.
WWF WrestleMania - The Arcade Game (USA)	WWF Wrestlemania fusiona las personalidades y la acción de los personajes populares de la serie de televisión WWF con un juego de lucha estilo Mortal Kombat. Este título cuenta con gráficos digitalizados de 8 superestrellas de WWF: Doink, Razor Ramon, Bret &quot;Hit Man&quot; Hart, Shawn Michaels, The Undertaker, Yokozuna, Bam Bam Bigelow y Lex Luger. Aunque se trata de un título de lucha libre, el juego se estructura como un uno contra uno. Es muy rápido, y cuenta con movimientos especiales locos.
X-Men (USA) (Proto)	X-Men: Mind Games es un juego de acción, desarrollado por Scavenger y publicado por Sega, que fue cancelado antes de su lanzamiento.
Zaxxon's Motherbase 2000 (Japan, USA) (En)	Shooter de ciencia ficción exclusivo de 32X, parecido al clásico arcade de Sega Zaxxon. Los gráficos consisten en un campo de juego de desplazamiento diagonal que crea un entorno tipo 3D. Los fondos se dibujan usando los planos de desplazamiento 2D, pero los objetos del enemigo y de la nave se dibujan usando polígonos 3D. El objetivo básico de cada uno de los 9 niveles es disparar a todo sin recibir un disparo, aunque el juego tiene también un elemento estratégico.
