#key	synopsis
Golf Magazine Presents - 36 Great Holes Starring Fred Couples (Japan, USA) (En)	Wie der Titel schon sagt, übernimmt der Spieler in 36 Great Holes die Kontrolle über 24 verschiedene digitale Golfer - 12 Männer und 12 Frauen -, die auf 27 historischen Plätzen in den USA, darunter Disneys Eagle Pines und Tidewater Golf Club und 36 authentischen Löchern, spielen. Es gibt sieben verschiedene Modi (Stroke Play, Turnier, Skins, Shoot-out, Scramble, Training und Match Play) und drei verschiedene Arten von Golfschlägerköpfen, darunter Holz, Metall und Graphit. Es gibt ein Batterie-Backup, um 16 verschiedene Kategorien von Statistiken zu verfolgen und enthält die Stimme von Fred Couples, obwohl er kein spielbarer Charakter ist.
Knuckles' Chaotix (Japan, USA) (En)	Knuckles' Chaotix, in Japan als Chaotix bekannt, ist ein 2D-Jump-'n'-Run-Computerspiel, das von Sega entwickelt und erstmals in Nordamerika am 4. März 1995 für das Sega 32X veröffentlicht wurde. In diesem Spin-Off, welches das einzige Spiel der Sonic-Spieleserie für das Sega 32X darstellt, übernimmt Knuckles the Echidna die Hauptrolle. Begleitet wird er dabei von Mighty the Armadillo, welcher erstmals 1993 im Arcade-Spielhallenautomat SegaSonic the Hedgehog auftrat, sowie von den neuen Charakteren Espio the Chameleon, Charmy Bee und Vector the Crocodile, die in späteren Spielen als „Team Chaotix“ bezeichnet werden und den einmalig auftauchenden Robotern Heavy und Bomb.
Kolibri (USA, Europe)	Zwei bösartige Kristalle sind in die Erdatmosphäre eingedrungen und haben das Karma der Welt zerstört. Langsam verwandeln sie alle Tiere und Pflanzen in gemeine Monster. Kolibri, ein wunderschöner zierlicher Vogel, muss das natürliche Wesen aller Geschöpfe wiederherstellen. Leiten Sie ihn durch eine bezaubernde Welt mit feinster Polygongraphik und traumhaften 3D-Perspektiven. Nur Sie können die Erde noch retten!
Metal Head (Japan, USA) (En,Ja)	Das Land ist in den Händen von Robotterroristen und die World Federation Police (WFP) hat Dich als &quot;MetalHead&quot;-Trooper auserwählt, um gegen die Rebellen anzutreten. Dich erwartet ein unglaubliches 3D-Abenteuer, das die 32-Bit-Power bis ins letzte ausnutzt. Wirst Du den Kampf im Cyberjungle gewinnen?
Mortal Kombat II (Japan, USA) (En)	Mortal Kombat II ist ein Kampfspiel auf Megadrive 32X. Combos, Todesfälle und andere Spezialattacken sind die Zutaten für den Erfolg eines Spiels, das für die Gewalt seiner Konfrontationen bekannt ist. Der Spieler verkörpert einen der 12 Charaktere und muss alle seine direkten Konkurrenten einzeln besiegen, um das Turnier zu gewinnen und die Herrschaft des bösen Shao Kahn zu beenden.
Motocross Championship (USA)	Machen Sie einen Kickstart und fühlen Sie die Pferdestärken Ihrer Maschine. Zwölf halsbrecherische Kurse mit fantastischer Grafik müssen Sie auf Ihrem Weg zum Champion meistern. Kämpfen Sie gegen zwölf harte Konkurrenten während Sie Ölflecken ausweichen, scharfe Kurven meistern und dreifach Sprünge absolvieren. Oder spielen Sie eine 2-Spieler Saison um die Action Lenker an Lenker zu erleben.
NBA Jam - Tournament Edition (World)	NBA JAM Tournament Edition auf dem 32X ist Basketball vom Allerfeinsten! Ein völlig neues Spielerlebnis mit 32 MB heißester Dunking-Action wartet auf Dich! Größere Spieler! Schärfere Grafiken! Ein völlig neuer, markerschütternder Soundtrack! Und der absolute Wahnsinn: Figuren-Skalierung wie in der SPielhalle, die Dich wahrhaft ungeahnte Höhen erreichen lässt! NBA JAM TE für das 32X... Das ultimative Basketballspiel!
NFL Quarterback Club (World)	NFL Quarterback Club sorgt für noch packendere Action mit dem 32X... Dank der völlig neuen, optimierten Pässe kannst Du mehr als 80 Meter des Spielfelds überblicken, um den idealen Anspielpartner zu finden. Vielfältige Kameraperspektiven versetzen Dich mitten ins Laufspiel, und die superglatte Kameraführung zeigt Dir technisch brillante Sofortwiederholungen aus praktisch jedem Blickwinkel. NFL Quarterback Club in der 32X-Version... Echter American Football für echte Spieler!
Pinocchio (Europe) (Proto)	Reise durch als Geppetto, die lebende Holzpuppe des Zimmermanns, Pinocchio, wie er es in seinem Disney-Animationsfilm getan hat - der selbst auf einem Kinderroman basiert. Lassen Sie Pinocchio durch alle bekannten Orte rennen, springen und drehen, einschließlich des Inneren eines Wals, und tun Sie gute Taten genug, um der echte menschliche Junge zu werden, der er immer sein wollte.
Pitfall - The Mayan Adventure (USA)	Pitfall: The Mayan Adventure ist ein Plattformspiel für Megadrive 32X. Der Spieler schlüpft in die Rolle von Pitfall Harry, einem Entdecker, der sich durch den Dschungel bewegen und dabei eine Reihe von Fallen wie Treibsand, Schlangen, Tapire, Affen, Jaguare usw. vermeiden muss. Der Held kann Löchern ausweichen, über Hindernisse springen, auf Spinnennetzen hüpfen, sich von Liane zu Liane schwingen und andere elastische Lianen ergreifen, die es ihm ermöglichen, vertikal zu klettern.
Primal Rage (USA, Europe)	Der Arcade-Renner Nr. 1, Beherrscher aller Spielhallen, ist los! Nur Primal Rage bietet komplette Einzelbild-Animationen, eine wahnsinns Programmierung für phänomenale Schlagkombinationen und so viele Bewegungen, Spezialtechniken und spektakuläre Entscheidungsschläge, dass einem Hören und Sehen vergeht! Ein Spiel so hart wie... Wackelpudding!?
RBI Baseball '95 (USA)	Diese Version ist eine aktualisierte Fortsetzung der R.B.I.-Serie. Viele der gleichen Funktionen aus anderen Baseball-Spielen sind vorhanden und hat drei verschiedene Spielmodi zur Auswahl: Ausstellung, Playoff und Home-Run-Derby, aber was diese Version von den anderen unterscheidet, ist ein Mangel an MLB-Lizenz, obwohl es eine MLBPA-Lizenz mit Top-Spieler der Zeit wie Roger Clemens, Otis Nixon, Bobby Larkin unter vielen anderen verfügt. Obwohl es keine vollständige MLB-Lizenz hat, versucht es, das MLB-Erlebnis nachzubilden, indem es die Spitznamen der Teams weglässt, aber ähnliche Teamfarben verwendet und die tatsächlichen Stadien verwendet und sie ohne die markanten Markenzeichen nachbildet. Es verfügt nicht über ein Batterie-Backup, hat aber eine Passwort-Funktion für einen Spieler, um später zu spielen, wenn sie wollen.
Sangokushi IV (Japan)	Romance of the Three Kingdoms IV: Wall of Fire (in Japan als Sangokushi IV veröffentlicht) ist der vierte Teil der Romance of the Three Kingdoms-Serie von rundenbasierten Strategiespielen, die von Koei produziert werden und auf dem historischen Roman Romance of the Three Kingdoms basieren. Romance of the Three Kingdoms IV: Wall of Fire war das letzte Spiel der Serie, das in den Vereinigten Staaten auf dem PC veröffentlicht wurde, bis Romance of the Three Kingdoms XI erschien.
Soulstar X (USA) (Proto)	Die Myrkoiden, eine außerirdische Spezies mit einem vereinten Geist, fallen über ahnungslose Sternensysteme her, saugen sie aus und entziehen jedem Planeten seine inneren Energien. Nach der Zerstörung seines Heimatsystems macht sich Bryk Hammelt, der letzte einer edlen Rasse von Kriegern, die als Cryo-Kommandos bekannt sind, mit seinem Raumschiff, der Treaghon, auf die Jagd nach den Myrkoiden. Das Remake des ursprünglichen Sega-CD-Spiels Soul Star von Core Design. Das aktualisierte Soul Star X hätte sich gut als Vorzeigetitel für den 32x geeignet, insbesondere mit verbesserter Grafik und zusätzlichen Levels. Soulstar X wurde nie veröffentlicht.
Space Harrier (Japan, USA) (En)	Benutzen Sie Ihren Laser, um sich einen Weg durch ein verrücktes Fantasy Land, in dem es vor unglaublichen Monstern nur so wimmelt, zu bahnen. Weichen Sie den Mutanten aus, die unablässig auf Sie einstürmen. Rasen Sie durch diesen Spielhallen-Klassiker und folgen Sie dem Ruf der Verzweifelten... oder zahlen Sie die ultimative Strafe.
Spot Goes to Hollywood (USA) (Proto)	Die zentrale Figur in diesem Spiel ist Spot, der kleine rote Kerl aus der 7-Up TV-Werbung. Spot ist irgendwie in einem Filmprojektor gefangen worden. Während er von Film zu Film springt, trifft er auf viele klassische Filmgenres, die die verschiedenen Ebenen des Spiels ausmachen. Die Hauptlevel sind ein Piratenfilm, ein Abenteuerfilm und ein Horrorfilm, aber es gibt noch viele andere Bonusfilme, die freigeschaltet werden können. Das Spiel wird aus einer isometrischen Perspektive gespielt. Während Sie Spot steuern, müssen Sie 5 Hollywood-Sterne pro Level sammeln, um versteckte Bereiche freizuschalten und schließlich das Spiel zu 100 % abzuschließen.
Star Trek - Starfleet Academy - Starship Bridge Simulator (USA)	Erleben Sie ein weiteres spannendes Weltraumabenteuer aus der erfolgreichsten Fernsehserie. Reisen Sie an Bord des berühmtesten Schiffes der Galaxis in einem echten &quot;Star Trek&quot;. Bringen Sie die U.S.S. Enterprise an Orte, an die sich noch nie ein Mensch gewagt hat. Durchqueren Sie gefährliche klingonische Gebiete, um in den Weiten des Weltraums verlorene Kolonisten zu retten ... die letzte Grenze. - Steuern Sie 5 verschiedene Raumschiffe der Föderation! - Beginnen Sie Ihre Karriere als Weltraumkadett und arbeiten Sie hart, um Crew-Commander zu werden. - Entdecken Sie die Schönheiten und Geheimnisse von Final Frontier mit hochwertiger 3D-Polygon-Grafik.
Star Wars Arcade (USA)	Dieses Star-Wars-Spiel ist ein Arcade-Spiel mit Farb-Vektorgrafik, das 1983 von Atari hergestellt wurde. Es basiert auf dem Film Krieg der Sterne und ist ein 3D-Weltraumshooter. Star Wars war das erste Atari-Spiel mit Sprachausgabe. Der Spieler übernimmt die Rolle von Luke Skywalker und muss in seinem X-Wing-Star-Fighter hauptsächlich gegnerische Einheiten abschießen. Im Gegensatz zu den meisten anderen Spielen muss nicht jeder Gegner zerstört werden, es reicht, wenn der Gegner kampfunfähig geschossen wird.
Stellar Assault (USA, Europe)	Stellen Sie sich em Kampf mit überirdischen Mächten von fremden Sternen. Im 2-Spieler-Modus übernimmt ihr verbündeter die Geschütze und Sie kämpfen Seite an Seite, bis zum ultimativen Showdown. Dank 32-Bit Power bietet dieses Spiel unglaublich realistische 3-D Grafik und Action pur.
T-MEK (USA, Europe)	T-Mek ist im Wesentlichen ein aktualisiertes Battlezone. Du bist ein Krieger, der im T-Mek-Wettbewerb kämpft, einem sehr beliebten Event in der Zukunft. Du steuerst ein Hovercraft und versuchst, alle anderen in die Luft zu jagen. Das Geschehen wird aus Ihrer Perspektive betrachtet, während Sie sich in der Arena bewegen. Sie haben auch einen Überblick darüber, wo sich Ihre Gegner befinden. Die Geländeoberflächen und -eigenschaften variieren in jedem Kampf. In den meisten Levels müssen Sie eine bestimmte Punktzahl erreichen, um weiterzukommen, aber es gibt auch immer wieder einzelne Deathmatch-Duelle, die Sie bestreiten müssen.
Tempo (Japan, USA) (En)	Was würde passieren, wenn man eine Mischung aus Rock, Rap und Funk in ein Videospiel packen würde? Finden Sie die Antwort mit Tempo! König Dirge plant das Ende aller Rhythmen und Musik auf dem Planeten Rhythmia. Versuchen Sie, dies zu verhindern. Schlüpfe in die Rolle von Tempo, einem verrückten, cleveren Grashüpfer, der mit Hilfe seiner Sonic Energy versucht, die Welt der Musik aus den Klauen dieses schrecklichen Tyrannen zu retten. Es ist an der Zeit, deine Feinde zum Tanzen zu bringen!
Toughman Contest (USA, Europe)	Atemberaubend realistisches Boxen, Teilnahme für Jedermann. Dynamischer 3D-QSound und 256 Farben nutzen die phantastische 32X-Technologie. 24 individuelle Boxer und 14 Spezialattacken, unter anderem der Windmill Wind-Up, der Haymaker und der Popeye Punch.
Virtua Fighter (Japan, USA) (En)	Sie sind groß, böse und gemein. Trauen Sie sich in den Ring zu den Virtua Fightern auf dem 32X? Spielhallenaction, -steuerung und -grafik, dazu alle 700 Bewegungen frisch aus dem Automaten. Revolutionäre Polygon-Farbabstufungen und genial wechselnde 3D-Blickwinkel lassen den Puls rasen. Acht Kämpfer treten an. SIe auch? Holen SIe die Spielhalle jetzt zu sich nach Hause - und erleben Sie die geballte Power Ihres 32X!
Virtua Hamster (USA) (Proto)	Virtua Hamster ist ein Spiel, das eigentlich für den Sega 32x erscheinen sollte, aber wegen des Misserfolgs der Konsole nie veröffentlicht wurde. Es geht um einen Wissenschaftler, der nach einem Experiment in einen Hamster verwandelt wurde und durch Rohre fliehen musste, um in seine menschliche Form zurückzukehren. Es ist ein Rennspiel, bei dem man von Rohr zu Rohr fahren muss. Das Spiel wurde 2009 von Ryo Suzuki von SEGASaturno.com in seiner Alphaversion veröffentlicht: Es ist nur der erste Level verfügbar.
Virtua Racing Deluxe (USA)	Noch schneller, noch besser: Virtua Racing auf dem Mega Drive 32X! Wählen Sie einen von drei Rennwagen: Formel 1, Stock Car oder Prototype. Fahren Sie ein Rennen gegen die Uhr oder messen Sie sich mit einem Freund. Fünf unglaubliche Rennstrecken. Vier live umschaltbare Perspektiven. Doppelt so schnelle Grafik dank 32-Bit-Power. Das beste Virtua Racing, das es je gab!
World Series Baseball Starring Deion Sanders (USA)	Dieses Spiel ist der 32X-Ableger der beliebten und langjährigen World Series Baseball-Reihe von Sega. Es verfügt über eine vollständige MLBPA-Lizenz, die es ermöglicht, alle 28 Teams und 700 reale Spieler zu haben. Es gibt 3 Hauptspielmodi: Exhibition, komplette Saison und Playoffs. Exhibition eignet sich für ein schnelles Spiel zwischen zwei beliebigen Teams Ihrer Wahl. Die komplette Saison ermöglicht es Ihnen, eine ganze Major League Baseball-Saison zu spielen. Und schließlich können Sie im Playoff-Modus die Spiele bis zur World Series spielen. Ebenfalls enthalten sind zwei verschiedene Home-Run-Derby-Modi und ein kompletter Draft- und Trade-Modus zur Erstellung Ihres Teams.
WWF Raw (World)	Erlebe Wrestling total auf dem 32X mit Grafiken der nächsten Generation, aktualisierten Soundeffekten, den heißesten WWF-Stars, neuen Manövern, die den Ring zum Beben bringen und noch nie dagewesenen Pins. Soviel gnadenlose Wrestling-Power innerhalb und außerhalb des Rings gibt's nur in diesem Spiel! Schlag los - denn jetzt wird's RAW!
WWF WrestleMania - The Arcade Game (USA)	WWF Wrestlemania: The Arcade Game verbindet die Persönlichkeiten und die Action der beliebten WWF-TV-Show-Charaktere mit einem Kampfspiel im Stil von Mortal Kombat. Dieser Titel bietet digitalisierte Grafiken von 8 WWF-Superstars: Doink, Razor Ramon, Bret &quot;Hit Man&quot; Hart, Shawn Michaels, The Undertaker, Yokozuna, Bam Bam Bigelow, und Lex Luger. Obwohl es sich um einen Wrestling-Titel handelt, ist dieses Spiel sehr ähnlich wie ein Einzelkämpfer aufgebaut. Es ist sehr temporeich und bietet verrückte Special Moves. Außerdem ist jeder Kampf in eine Reihe von Runden unterteilt, ähnlich wie in einem Kampfspiel. Anstatt jede Runde mit einem K.O. zu beenden, endet jede Runde einfach, wenn du den/die anderen Ringer zu Fall bringst, indem du seine/ihre Energieanzeige reduzierst. Zu den Spielmodi gehören der Einzelspieler-Arcade-Modus, der Turniermodus und der Vs-Modus für 1-on-1-Multiplayer.
X-Men (USA) (Proto)	X-Men ist ein unveröffentlichtes Spiel. Es sollte ein Exklusivtitel für Sega 32x werden, wurde aber aus unbekannten Gründen eingestellt. Ein Prototyp wurde von Ryo Suzuki von SegaSaturno.com im August 2009 gepostet. Dieser Prototyp ist sehr unvollständig und deutet zwar an, dass die X-Men-Charaktere Wolverine, Rogue und Iceman spielbar sein würden, aber man kann nur Bishop steuern. Magazinbilder zeigen, dass das Spiel weit genug fortgeschritten ist, um Wolverine als spielbaren Charakter einzubeziehen.
Zaxxon's Motherbase 2000 (Japan, USA) (En)	Schnallen Sie sich an und durchstreifen Sie mit ihrem bestens ausgerüsteten Raumgleiter bedrohte Weltraum-Kolonien. Auf engstem Raum manövrierern Sie Ihr Schiff durch eine einzigartige 3-D Landschaft. Detaillierte 32-Bit Graphik und ultraschnelle Spielabläufe garantieren dem ambitionierten Weltraumpiloten Action vom Feinsten.
