#key	synopsis
Champion Billiards (Japan)	Nesta versão de bilhar, você progride para a próxima fase afundando todas as outras bolas com uma bola vermelha. As mesas de bilhar são como campos de mini golfe. Se você abrir a bola amarela, às vezes um pássaro amarelo &quot;Flicky&quot; é libertado (Sega lançou Flicky em 1984).
Champion Boxing (Japan, New Zealand) (Ja)	Um simples jogo de campeonato de boxe da Sega. Você pode selecionar vários socos durante uma luta de boxe: direto, cruzado ou uppercut. Não fique encurralado e se for atingido, levante sua defesa ou recue. Os jogos podem ser jogados em cinco níveis diferentes de dificuldade. No jogo há um árbitro, que conta quando seu oponente ou você estiver no chão. Champion Boxing também é notório por ser o primeiro jogo codificado por Yu Suzuki em seu primeiro ano na Sega.
Champion Golf (Japan, Europe, Australia, New Zealand) (Ja)	Você tem uma visão aérea de cada buraco de golfe, incluindo um zoom do green. Uma barra ao longo do topo mostra uma animação grosseira do golfista e variáveis necessárias como vento, tipo de taco, par, tacadas, distância do buraco etc.
Champion Ice Hockey (Japan)	Um jogo básico de hóquei no gelo básico de visão aérea na série de esportes Sega's Champion. Você pode jogar uma partida de hóquei no gelo em três níveis de dificuldade: amador, semi-profissional e profissional. Um árbitro está presente no início e durante o jogo sujo. Uma partida leva 20 minutos, esta duração não pode ser alterada.
Champion Kendou (Japan)	Um jogo de esportes de kendo - o kendo é um duelo com espadas de madeira. Você pode jogar contra o computador ou um amigo. No modo 1 existem cinco rodadas, e você ganha uma rodada golpeando seu oponente na cabeça ou desarmando-o duas vezes. No modo 2, não há rodadas e cada praticante de kendo tem um medidor de vida. O vencedor será aquele que esgotar o medidor de vida do seu oponente. Nos dois modos, há um limite de tempo em cada rodada.
Champion Pro Wrestling (Japan)	Um simples jogo de luta livre profissional da Sega na série de esportes Champion. Você sempre começa no rank C e tem que lutar para chegar ao rank B e A. Para jogar por um rank, você terá que lutar três partidas. Vencer duas das três partidas o leva a um nível mais alto. Durante uma partida, vários golpes podem ser selecionados: corte, chute, bate estaca, voadora. O árbitro faz uma contagem regressiva quando seu oponente ou você vai pro chão.
Champion Soccer (Japan, Europe) (Ja)	Jogo de futebol simplista da série de esportes Sega's Champion. Você pode jogar em três níveis de dificuldade. Não há árbitro nem modo de torneio. A duração da partida não pode ser definida, uma partida leva dez minutos.
Champion Tennis (Japan, Europe, Australia, New Zealand) (Ja)	Jogo de tênis para ser jogado contra o computador ou um amigo. O primeiro jogador a ganhar seis jogos ganha o set. O jogador A é uma silhueta azul, enquanto o jogador B é carmesim. A melodia tocada no início da partida é a de &quot;Windy&quot; da The Association (1967).
Championship Lode Runner (Japan, Australia) (Ja)	Uma sequência para o original Lode Runner, com jogabilidade idêntica. Este pacote continha 50 das fases mais desafiadoras já projetadas e era destinado apenas a jogadores experientes. Ele não incluía o editor de fases, você tinha que passar pelas fases em ordem, mas uma opção de salvar o jogo era fornecida (embora você perdesse uma vida toda vez que restaurasse).
Choplifter (Japan, Australia) (Ja)	Choplifter! é um jogo de ação/arcade de rolagem lateral que coloca você no comando de um helicóptero de ataque. Sua missão: Vá atrás das linhas inimigas e resgate até 16 reféns por fase. Tenha cuidado, porque tanques e aviões inimigos tentarão impedir você - e eles não vão parar de atirar enquanto você estiver resgatando esses reféns! Originalmente lançado para computadores domésticos Apple II, Choplifter! mais tarde foi portado para os arcades e um número de consoles de videogame. Muitas imitações e homenagens se seguiriam.
Congo Bongo (Japan)	Congo Bongo é um jogo de plataforma de arcade similar em muitos aspectos ao Donkey Kong, mas com uma perspectiva isométrica. O jogador assume o controle de um caçador de safári que está procurando por um macaco chamado Bongo, determinado a puni-lo por incendiar a tenda do caçador. O jogo consiste em quatro fases de uma tela, cada uma com um objetivo de pular em plataformas e chegar ao topo. Vários animais tentarão impedir o protagonista: por exemplo, na primeira fase um grande gorila lança cocos nele. O herói não tem habilidades ofensivas e deve pular ou evitar ataques inimigos. As fases podem conter obstáculos ou pontos perigosos que matariam o personagem principal.
Doki Doki Penguin Land (Japan)	Em Penguin Land, você deve controlar um pinguim tentando levar o seu ovo até o fundo da fase, enquanto atravessa o gelo para chegar lá. Blocos especiais podem facilitar as coisas, enquanto os ursos polares e as rochas que caem quase certamente o atrasarão.
Dragon Wang (Japan)	Um jogo de plataforma de artes marciais. Como o artista marcial &quot;Dragon Wang&quot;, você chuta e pula pelo seu caminho contra bandidos de artes marciais para resgatar sua garota. Você deve coletar chaves derrotando chefes de meio de fase para abrir as portas e progredir pela fase.
Drol (Japan, Australia) (Ja)	Drol é um jogo de plataforma onde você controla um robô bonitinho que pode voar e atirar. Seu objetivo é resgatar crianças que estão vagando em cada fase. As fases consistem em filas de plataformas, com lacunas que podem ser saltadas para subir ou descer um nível vertical. As criaturas para evitar e atirar variam de alienígenas, cobras, águias, ímãs e machados voando pelo ar (nunca descobrimos quem está jogando esses machados!). Como Defender, Drol incorpora um &quot;radar&quot; na parte superior da tela, para que você possa encontrar as crianças e esquivar-se de vilões.
Elevator Action (Japan)	Você é o agente 17 (codinome: &quot;Otto&quot;). Sua missão é coletar todos os documentos secretos de um prédio de segurança e fugir no carro de fuga, localizado no térreo do prédio. Espiões inimigos estão espalhados pelo prédio de 30 andares e eles têm apenas uma missão: executar o Agente 17 a todo custo. Existem várias maneiras pelas quais o Agente 17 pode matá-los: Atirando neles com sua arma; Saltando sobre eles; Derrubando a lâmpada do teto em um deles enquanto esta no elevador; Os esmagando com o elevador.
Exerion (Japan, Europe, Australia, New Zealand) (En)	O FIGHTER EX entrou e saiu atacando os monstruosos grupos inimigos nos 6 misteriosos mundos DIMENSIONAIS diferentes. O inimigo está constantemente em busca do FIGHTER EX. O míssil do Fighter ataca o inimigo caindo como chuva de granizo. Esteja atento!! O &quot;Dual Beam&quot; permite que você atire no inimigo, e o &quot;Single Beam&quot; para atacá-lo de forma rápida e continua. Veja como você é bem sucedido em lutar contra o inimigo através dos 6 perigosos mundos!
Flicky (Japan, New Zealand) (Ja)	Um gaio-azul fêmea, chamado Flicky, deve pegar seus filhotes e levá-los em segurança de volta ao seu ninho, enquanto eles são perseguidos por dois gatos. Os gatos fazem seus filhotes fugir e tentam comê-la! Cada fase oferece cerca de uma dúzia de objetos, como regadores, martelos e copos, para jogar e derrubar os gatos. A próxima fase começa quando todos os filhotes retornam para casa em segurança.
Girl's Garden (Japan, Australia) (Ja)	A pequena e simples garota do campo, Papri, tem um problema: seu namorado Minto parece mostrar sinais de interesse para outra garotinha, Cocco. Papri tem que ganhar seu amor de volta! A única maneira de conseguir isso é colecionar buquês de flores, apresentando-os a Minto como um sinal de seus sentimentos e, gradualmente, fazendo-o esquecer a outra garota. Girl's Garden é a estréia de Yuji Naka (um dos pais do Sonic) e um precursor dos jogos com mecânicas de jogo de namoro. Papri tem que se mover através de uma área, coletando flores no caminho. Depois de coletar dez flores, Papri pode entrar na casa do namorado, completando uma rodada e avançando para a próxima, com o mesmo objetivo, mas aumentando a dificuldade. As flores devem ser colhidas em plena floração; pegá-las cedo demais não terá efeito, enquanto a coleta de flores murchas fará com que Papri perca metade de seu buquê. A saúde de Papri é chamada de &quot;amor&quot; no jogo e é representada pelos corações. Ela perde o coração se cair na água ou se um urso se aproximar demais dela. Ursos estão vagando pela área e podem se distrair temporariamente deixando cair potes de mel no chão. As abelhas agem como aliadas e fornecerão à Papri itens de mel e bônus que aumentam a pontuação.
Golgo 13 (Japan)	Golgo 13 é um shoot-'em-up baseado no mangá de mesmo nome, colocando o jogador no controle de seu personagem principal, o assassino Duke Togo. Nesta adaptação, no entanto, o objetivo do protagonista é, ao contrário, resgatar pessoas. A tela rola horizontalmente, exibindo Duke em um carro que está se movendo ao longo da estrada, tentando acompanhar um trem em movimento na parte superior da tela. O jogador pode mover o carro para a esquerda e para a direita, alinhando-o com os vagões do trem. O objetivo é atirar nas janelas do trem, deixando as pessoas presas no lado de dentro fugirem. O jogador controla uma mira, movendo-a em todas as direções, e aperta o botão de tiro para atirar. Entre o personagem controlado pelo jogador e o trem há outra pista com um trem de carga interminável; os vagões altos deste trem não só bloquearão o caminho da mira, mas também refletirão as balas em Duke, o ferindo. Nas fases finais, os caminhões aparecerão na estrada e os helicópteros dispararão mísseis contra Duke.
GP World (Japan)	GP World tem uma premissa simples: o jogador deve correr contra o relógio e oponentes de Fórmula 1 controlados pelo computador em uma série de corridas. Ao longo do caminho, o jogador ganhará pontos para aprimorar vários aspectos de sua máquina, incluindo aceleração, velocidade máxima e manuseio. O jogo também inclui um editor de pistas, que permite aos jogadores criar seus próprios circuitos.
Gulkave (Japan)	Desviando um pouco da moda usual de shoot 'em up de rolagem vertical da Compile, Gulkave é um shoot 'em up horizontal bastante ortodoxo. Voando através ou dentro de uma paisagem de rolagem parallax, sua espaçonave deve, sozinha, destruir oito fortalezas. No seu caminho, estão naves inimigas que tentam atirar em você ou esmagá-lo, bem como alguns asteroides que são lançados. Para cada golpe que você levar, sua nave não será destruída. Em vez disso, você tem uma barra de energia (barreira) que diminui gradualmente até que você finalmente perde uma nave. No final de cada fase, os pontos de bônus são dados de acordo com sua barreira restante. Perder uma nave significa que você também perde todas os seus aprimoramentos de armas. Como de costume de um shooter desta fabricante, os power-ups vêm na forma de vagens numeradas que são liberadas de blocos no estilo Zanac. Aprimoramentos diferentes proporcionam maiores contagens de tiros, mais balas simultâneas ou ondas de energia maiores. Em determinados intervalos de pontuação, você recebe naves de bônus. O jogo foi lançado tanto para o MSX quanto para o console SG-1000 da Sega, com a de SG-1000 tendo duas fases a menos.
Guzzler (Japan) (Othello Multivision)	Guzzler é um jogo de arcade desenvolvido pela Tehkan. Ele foi portado para o SG-1000 pela Tsukuda Original e recebeu a marca da Othello Multivision. Até hoje, a versão SG-1000 é a única porta inicial do Guzzler. Você joga como um personagem que precisa absorver água para apagar incêndios espalhados pelo labirinto. O fogo também gera inimigos baseados em fogo que podem ser derrotados de maneira similar. Você só pode armazenar até três tiros de uma só vez. Comparado com outros jogos SG-1000, o Guzzler mostra alguns valores de produção muito baixos. Ele empurra você para o jogo sem aviso (o que pode resultar em mortes baratas) e tem um recurso de pausa quebrado, que embora pareça funcionar, irá interromper o jogo após alguns segundos. Existem apenas três mapas e muito menos inimigos do que na versão arcade e também é um jogo muito mais barulhento, já que o SG-1000 omite um rangido agudo toda vez que você dá um passo.
H.E.R.O. (Japan)	Há problemas nas minas! A atividade vulcânica prendeu vários mineiros e é seu trabalho salvá-los. Como Roderick Hero, você precisa atravessar a perigosa mina evitando as criaturas e lava perigosas, e descobrir onde estão os mineiros antes de ficar sem energia. Para ajudar na sua missão, Roderick Hero tem vários tipos de equipamentos úteis. Um pacote de propulsão permitirá que você flutue e voe em volta da mina e (esperançosamente) evite os muitos perigos dentro dela. Seu capacete possui um raio microlaser de curto alcance que pode ser usado para destruir os morcegos, as aranhas, as cobras e outras criaturas que você encontrará nas minas. De tempos em tempos, seu caminho através da mina pode ser bloqueado por paredes de pedra ou lava. Você começa cada missão com seis bananas de dinamite que podem ser usadas ??para destruir esses obstáculos (tenha cuidado para não explodir a si mesmo!). Se você ficar sem dinamite, seu feixe de laser também pode ser usado para destruir as paredes, embora isso leve mais tempo e gaste mais energia. À medida que as fases progridem, os poços de minas se tornarão mais longos e mais labirínticos, as criaturas bloquearão com mais frequência o caminho, e aparecerão paredes e piscinas de lava que são perigosas ao toque.
Hang On II (Japan, Australia) (Ja)	Hang-On II é uma sequela para o SG-1000 do aclamado pela crítica Hang-On. Apesar do nome, o jogo serve como sequência direta da versão Mark III do Hang-On, e é virtualmente idêntico ao jogo. A única diferença é a queda de gráficos e a adição de músicas da versão arcade. Enquanto isso, Super Hang-On é a sequela direta do jogo arcade. Ele é compatível com o controle de guidão BH-400 e seria o único jogo de SG-1000 projetado para ele (embora o periférico seja compatível com o Sega Master System e o Sega Mega Drive).
Home Mahjong (Japan)	Home Mahjong é um jogo de mahjong para o SG-1000. O jogo era vendido com uma tela de plástico que prendia na TV para esconder as pedras dos outros jogadores no modo de jogo para 2 jogadores.
Hustle Chumy (Japan)	Hustle Chumy é um jogo de SG-1000 desenvolvido pela Compile e lançado em 1984. No jogo, os jogadores controlam um camundongo chamado Chumy, que precisa coletar maçãs (e outros alimentos) em um esgoto, evitando outras criaturas. Enquanto Chumy come mais comida, sua velocidade diminui, mas suas bolas de fogo recebem um alcance maior. As fases têm layouts variados. Existem vários tipos de inimigos no jogo, a maioria dos quais pode ser derrotada com bolas de fogo.
Hyper Sports (Japan)	Hyper Sports é um jogo de esportes desenvolvido pela Konami e lançado para o SG-1000 em 1985 (após um lançamento de 1984 no MSX). O jogo faz o jogador competir através de vários eventos olímpicos. Apesar de estrear no arcade com sete eventos (como o Hyper Olympic '84 no Japão), o Hyper Sports no MSX está apenas tangencialmente relacionado ao jogo original, tirando seis dos eventos e inventando três novos, levando a um total combinado de quatro: Salto Ornamental (Diving), Trampolim Acrobático (Long Horse), Trampolim (Trampoline), Barra Fixa (Horizontal Bar). O port de SG-1000 deriva desta versão do jogo - todas as outras conversões caseiras do Hyper Sports tentam imitar a versão de arcade na íntegra. Os proprietários de MSX, no entanto, receberiam os eventos perdidos nas formas de Hyper Sports 2 (1984) e Hyper Sports 3 (1985), nenhum dos quais foram oficialmente lançados em um console da Sega.
Lode Runner (Japan, Europe, Australia) (En)	O Império Bungeling roubou uma grande quantidade de ouro de seus legítimos proprietários, e sua missão é se infiltrar em seu tesouro e recapturá-lo. Isto implica progredir através de 50 telas de plataformas, escadas e cordas. O Império enviou guardas robóticos para protegerem o ouro, e o contato com qualquer um deles lhe custará uma vida. Seu método de fugir deles é cavar um buraco em sua linha de movimento, fazendo com que eles caiam brevemente, permitindo que você se mova pela abertura com segurança. Uma vez que todo o ouro for coletado, uma escada que lhe permite passar para a próxima tela é adicionada. A conclusão dessas telas geralmente requer planejamento e precisão. Este foi um dos primeiros jogos a incluir um editor de fases, permitindo a criação de novos designs de fase sem habilidade de programação.
Mahjong (Japan)	Mahjong ou Sega Mahjong é um jogo de mahjong para o SG-1000. Este é o primeiro jogo de mahjong lançado para o SG-1000, desenvolvido e publicado pela Sega em 1983. Ao contrário dos jogos de mahjong posteriores lançados para o sistema, este jogo é apenas para um jogador.
Monaco GP (Japan, Europe, Australia, New Zealand) (Ja)	Jogo de corrida estilo Fórmula Um, com visão top-down e rolagem vertical com cor, lançado pela primeira vez para o arcade em 1979. Poucos jogos antes disso tinham planos de fundo de rolagem coloridos (Super Speed Race da Taito é um). Tem efeitos sonoros notáveis, por exemplo, a fanfarra para iniciar a corrida, motores, colisões, etc. A pista tem um efeito visual de estreitamento/alargamento.
N-Sub (Japan, Europe, Australia, New Zealand) (Ja)	N-Sub coloca o jogador no controle de um submarino no Mar Azul Cobalto. A ação ocorre em uma tela; o submarino controlado por jogador pode se mover em todas as direções e deve se defender contra uma investida de navios e submarinos inimigos disparando torpedos contra eles. Torpedos podem ser disparados verticalmente (que é a única maneira de acertar navios) e horizontalmente (para lidar com submarinos inimigos), ativados por dois botões diferentes. Apertar o botão permite disparar rajadas curtas de três torpedos cada. Uma rodada termina depois que uma frota inimiga de doze navios e um destróier completaram uma quantidade fixa de voltas. Rodadas subsequentes aumentam a dificuldade ao tornar os navios inimigos mais agressivos.
Ninja Princess (Japan, Australia) (Ja)	Ninja Princess é um shooter de ação. Você joga como uma kunoichi enquanto enfrenta hordas de inimigos em sua missão de recapturar territórios e recuperar o castelo que foi capturado e ocupado pelas forças inimigas. Kunais e shurikens são suas armas enquanto você atira pelo território ocupado pelos inimigos. Entrar em contato com qualquer inimigo ou qualquer uma de suas armas de projétil lançadas é igual a morte instantânea. Ao contrário do arcade original, o port de SG-1000 contêm apenas 13 fases em vez de 16.
Okamoto Ayako no Match Play Golf (Japan) (Othello Multivision)	Okamoto Ayako no Match Play Golf é um jogo de golfe para o Othello Multivision, lançado pela Tsukuda Original com a jogadora de golfe profissional japonês Ayako Okamoto. Também é compatível com o Sega SG-1000. O jogo é conhecido por apresentar controles confusos e não intuitivos e uma IA injusta. É um jogo para 2 jogadores e você pode jogar como jogador feminino ou masculino. A visão principal é uma visão de terceira pessoa por trás e na barra lateral é um mapa de cima para baixo do campo. Fora isso, as estatísticas usuais como par e distância do buraco se aplicam.
Orguss (Japan, Europe, Australia, New Zealand) (En)	Orguss é um shoot-em-up de rolagem horizontal baseado na série de anime Super Dimension Century Orguss. Os habitantes de Terram construíram uma arma terrível que pode destruir o espaço-tempo. O personagem do jogador, pilotando a nave Orguss, tem 2:30 minutos para chegar até a arma e desativá-la. Isso é feito voando na forma nativa da nave ou transformando-se no poderoso mecha Orgroid. O mecha dispara repetidamente se o jogador apertar o botão de fogo, enquanto a arma da nave tem que ser disparada separadamente para cada tiro. No entanto, quando o protagonista está em forma de mecha, a tela rola mais devagar, evitando que o jogador chegue à arma a tempo. Inimigos incluem naves hostis e torres estacionárias no chão. Não há power-ups de qualquer tipo, e a única fase do jogo se repete após a conclusão com maior dificuldade.
Othello (Japan)	Esta versão do popular jogo de tabuleiro (também conhecido como Reversi) foi construída pela primeira vez no Othello Multivision da Tsukuda Original. Foi reprogramado e relançado em forma de cartucho para o SG-1000. O jogo envolve colocar discos da sua cor em uma placa de grade e tentar transformar os discos do seu oponente em sua própria cor.
Pacar (Japan, Europe, Australia, New Zealand) (En)	O jogo joga como uma combinação dos jogos da Namco Rally X e Pac-Man e um sequência do jogo Head-On de 1979 da Sega. Como o carro verde Pacar, você consome pontos como o Pac-Man e evita carros vermelhos e azuis em vez de fantasmas. Também como o Pac-Man, você coleta &quot;pontos de poder&quot; para invencibilidade e progresso através das fases.
Pachinko (Japan)	Uma versão de video game do Pachinko, um mecânico jogo arcade de pinball do Japão. Este jogo em particular é realmente muito raro, pois foi recolhido devido a um bug. Foi substituído pelo Pachinko II.
Pachinko II (Japan)	Pachinko II é a continuação do Pachinko, e foi lançado para o SG-1000 em 1984. Este foi lançado como um substituto para o Pachinko, um jogo bugado e recolhido do SG-1000. É outra versão de video game do mecânico jogo arcade de pinball do Japão com visuais aprimorados e mais duas mesas.
Pitfall II - The Lost Caverns (Japan)	Pitfall II: The Lost Caverns é a sequela de Pitfall e foi lançado para uma variedade de sistemas em meados da década de 1980, incluindo o SG-1000 em 1985. Ele também foi portado para o hardware de arcade Sega System 1 da Sega. A jogabilidade é semelhante ao jogo original, mas as fases são mais parecidas com labirintos. A versão de Pitfall II da Sega foi ajustada de forma significativa a partir de suas contrapartes ocidentais lançadas para o Atari 2600, ColecoVision etc. A jogabilidade é basicamente a mesma, mas há muitas adições. Estas incluem um sistema de vidas, carrinhos de minas, balões e um Demônio chefe final. As especificações aumentadas do hardware do System 1 significam que a versão arcade é muito mais detalhada e permite ao jogador ver mais do labirinto ao mesmo tempo. A versão de SG-1000 é inspirada diretamente no jogo de arcade, e embora não possa igualar o mesmo nível de qualidade gráfica, é sem dúvida o melhor port caseiro do jogo.
Pop Flamer (Japan, Europe, Australia, New Zealand) (En)	Pop Flamer é um jogo arcade desenvolvido pela Jaleco em 1982, e foi trazido para o SG-1000 em 1983 pela Sega. No jogo, o jogador controla um camundongo armado com um lança-chamas que deve estourar balões enquanto evita inimigos.
Q-bert (Japan) (Othello Multivision)	Q*bert é um jogo arcade da Gottlieb. Ele foi portado para o SG-1000 pela Tsukuda Original, que o comercializou para o seu console Othello Multivision. O objetivo do jogo é transformar todos os cubos na tela em uma cor desejada movendo Q*bert sobre eles. Q*bert só pode se mover em diagonais, e o jogador precisa ter cuidado para não mandar Q*bert para fora da borda ou fazê-lo colidir com inimigos/obstáculos. Ocasionalmente plataformas cilíndricas aparecem na borda da tela, que quando saltadas, levam Q*bert para o topo. O port de SG-1000 é uma versão muito básica do jogo e está faltando muitos elementos vistos na versão arcade. Também é muito mais difícil, pois o port envia mais inimigos nas primeiras fases.
Rock n' Bolt (Japan)	Rock n 'Bolt é um jogo de quebra-cabeça desenvolvido pela Activision, lançado para vários computadores e consoles domésticos, incluindo o SG-1000 em 1985. Ele segue Louie, o construtor que deve derrubar plataformas móveis em seu local correto dentro de um limite de tempo definido. O port de SG-1000 é, indiscutivelmente, uma escolha melhor do que suas contrapartes de Commodore 64, MSX e ColecoVision. Isto porque é capaz de dar ao jogo uma trilha sonora sem sacrificar a qualidade dos gráficos. Infelizmente a versão de SG-1000 só foi lançada no Japão. Curiosamente, a capa do Rock n 'Bolt mostra o que parece ser uma versão anterior do jogo, ostentando peças verdes em um fundo azul (ao invés de azul sobre preto) e um Louie mais ocidental.
