#key	synopsis
Champion Billiards (Japan)	Champion Billiards è un gioco di biliardo semplicistico creato per l'SG-1000. È il primo gioco della serie &quot;Lunar Pool&quot; di Compile. Non è stato rilasciato al di fuori del Giappone. A differenza degli altri giochi Champion Sports, Champion Billiards non è una rappresentazione accurata del suo sport. Champion Billiards è invece un gioco di fisica basato sui livelli. L'obiettivo di ogni livello è usare la pallina rossa per affondare le altre palline. Curiosità: aprendo la pallina gialla si può rilasciare un Flicky giallo.
Champion Boxing (Japan, New Zealand) (Ja)	Champion Boxing è un gioco di boxe semplicistico creato per l'SG-1000. Successivamente è stato ripubblicato nelle sale giochi per l'hardware arcade basato su SG-1000. Una versione MSX è stata rilasciata nel 1985, pubblicata da Pony Canyon. Ci sono cinque livelli di difficoltà e l'obiettivo è quello di mettere fuori combattimento l'avversario. 1 attacca, 2 seleziona un attacco. È interessante notare che se un giocatore vince Pengo farà un cameo. Champion Boxing è anche degno di nota per essere stato il primo gioco codificato da Yu Suzuki nel suo primo anno in Sega.
Champion Golf (Japan, Europe, Australia, New Zealand) (Ja)	Se domenica piove ... è il giorno del CHAMPION GOLF. Puoi divertirti a colpire la palla con la mazza appropriata per abbinare il tiro, camminando per il campo con il premuroso caddy sui suoi ampi fairway, rough, green, stagni e aree bunker. Ottenere un &quot;Birdie&quot;, &quot;Eagle&quot; o un fantastico &quot;Hole in One&quot;, o l'ancor più miracoloso &quot;Albatross&quot; ti farà sentire come se fossi in cima al mondo.
Champion Ice Hockey (Japan)	Champion Ice Hockey è un semplicistico gioco di hockey su ghiaccio creato per l'SG-1000. Giochi nei panni della squadra rossa contro la squadra blu. Un pulsante spara, mentre l'altro pulsante passa. Su e giù controllano non solo il tuo portiere, ma anche la direzione del tiro.
Champion Kendou (Japan)	Champion Kendou è un gioco di kendou semplicistico realizzato per SG-1000 e MSX. È stato pubblicato solo in Giappone.
Champion Pro Wrestling (Japan)	Per lottare per un titolo dovrai combattere tre partite. Vincere due partite su tre ti promuove.
Champion Soccer (Japan, Europe) (Ja)	Champion Soccer è un gioco di calcio semplicistico creato per l'SG-1000. In seguito Pony Canyon lo ha portato su MSX.
Champion Tennis (Japan, Europe, Australia, New Zealand) (Ja)	Champion Tennis è un semplicistico gioco di tennis creato per l'SG-1000.
Championship Lode Runner (Japan, Australia) (Ja)	Championship Lode Runner è un gioco di puzzle / azione che serve come aggiornamento di Lode Runner. È quasi esattamente lo stesso gioco, ma contiene 50 dei livelli più impegnativi ideati. La versione SG-1000 introduce anche la musica e offre un leggero cambiamento nella grafica.
Choplifter (Japan, Australia) (Ja)	Choplifter è un gioco Apple II del 1982 sviluppato da Dan Gorlin e pubblicato da Broderbund. Nel gioco pilota un elicottero e devi salvare le persone dai campi di prigionia. Sega è stata responsabile di un remake arcade su hardware Sega System 1 e Sega System 2 nel 1985. Questa versione è stata trasferita su una varietà di piattaforme, tra cui l'SG-1000 nel 1985 e il Sega Master System nel 1986.
Congo Bongo (Japan)	Congo Bongo, originariamente noto come Tip Top, è un gioco platform arcade del 1983 sviluppato da Sega. È spesso considerato un equivalente isometrico di Donkey Kong di Nintendo, poiché è protagonista di un protagonista che insegue una grande scimmia (in questo gioco, chiamato &quot;Bongo&quot;). Tuttavia, a differenza di Donkey Kong, il gioco è ambientato in una giungla, la grafica è più dettagliata e ci sono più nemici e trappole.
Doki Doki Penguin Land (Japan)	Doki Doki Penguin Land è un gioco del 1985 sviluppato inizialmente da Sega per l'SG-1000. È un puzzle game basato su piattaforma, in cui un pinguino deve guidare un uovo lungo lo schermo assicurandosi di non romperlo. Lo scopo principale di Doki Doki Penguin Land è guidare un uovo dalla parte superiore dello schermo verso il basso. Fare ciò significa scavare verso il basso, assicurandosi che non si rompa durante il processo. Come un puzzle-platform, tutto è influenzato dalla gravità e se l'uovo cade da una grande altezza, si romperà. Il successo si ottiene scendendo con attenzione lungo il campo di gioco.
Dragon Wang (Japan)	Il protagonista è Wang (ispirato a Jackie Chan e / o al suo personaggio Thomas), da cui lo sfortunato titolo Dragon Wang. Wang è cinese per King.
Drol (Japan, Australia) (Ja)	Drol è un gioco SG-1000 pubblicato nel 1985. Originariamente sviluppato da Broderbund per vari computer domestici in occidente, è stato introdotto nell'SG-1000 da Sega e rilasciato esclusivamente in Giappone. Giochi come un robot che deve salvare i suoi figli.
Elevator Action (Japan)	Il giocatore assume il ruolo di una spia che si infiltra in un edificio di 30 piani pieno di ascensori. Il giocatore è inseguito da agenti nemici che compaiono a porte chiuse. Questi agenti devono essere affrontati con la forza o l'evasione. Il completamento con successo di un livello implica la raccolta di tutti i documenti segreti e l'attraversamento dell'edificio dall'alto verso il basso. Nei piani inferiori dell'edificio, i sistemi di ascensori possono essere abbastanza complessi da richiedere capacità di risoluzione di enigmi. I controlli sono costituiti da un joystick a 4 direzioni e due pulsanti, uno per sparare e l'altro per saltare e calciare.
Exerion (Japan, Europe, Australia, New Zealand) (En)	Il FIGHTER EX si precipitò dentro e fuori attaccando i mostruosi gruppi nemici nei 6 misteriosi e diversi mondi DIMENSIONALI. Il nemico è costantemente alla ricerca della FIGTHER EX. Il missile del figther che attacca il nemico scende come una pioggia di grandine. Stai all'erta !! Il &quot;Dual Beam&quot; ti permette di abbattere il nemico, e il &quot;Single Beam&quot;, per attaccarlo velocemente e continuamente. Guarda quanto sei riuscito a combattere il nemico attraverso i 6 mondi pericolosi!
Flicky (Japan, New Zealand) (Ja)	Piccoli uccellini, PIO PIO, sono stati visti crogiolarsi sulla luminosa terrazza soleggiata. È ora che i piccoli PIO PIO facciano il loro spuntino di metà pomeriggio. FLICKY, tua madre, sta venendo per riportarvi tutti a casa. Torniamo saltellando allegramente mano nella mano con mamma FLICKY. Oh, oh, abbiamo un grosso problema !! Il gatto randagio maleducato (NYANNYAN) sta arrivando. Fuggi saltandogli sopra e lanciando martelli e tazze nel tentativo di colpire e distruggere il grosso gatto cattivo. FLICKY, ti sentirai davvero sollevato quando avrai portato a casa con successo tutti i tuoi piccoli PIOPIO, vero?
Girl's Garden (Japan, Australia) (Ja)	Per evitare che il suo ragazzo Minto vada da un'altra bambina di nome Cocco, Papri deve raccogliere dieci fiori diversi e restituirli a casa del suo ragazzo. I fiori devono essere catturati in piena fioritura in modo che il numero di fiori in suo possesso aumenti; la cattura dei fiori troppo presto considererà i fiori sprecati ei fiori catturati troppo tardi saranno appassiti. I fiori appassiti rovineranno il bouquet, facendo perdere metà dei fiori al giocatore. Gli orsi hanno un gusto per il miele e fanno perdere al giocatore uno dei due cuori se uno di loro attacca il giocatore. Tuttavia, il miele può essere lasciato cadere per rendere l'orso temporaneamente innocuo per il giocatore. Le api appaiono come alleate del giocatore, dandole occasionalmente oggetti bonus e miele extra se il giocatore lo cattura su un fiore.
Golgo 13 (Japan)	Golgo 13 is a shoot-'em-up game for the SG-1000 based on the Japanese manga of the same name. The game has you shoot at windows of a passing train. Hitting objects that get in the way will make the bullet rebound and potentially kill you.
GP World (Japan)	GP World per SG-1000 e MSX, è una libera conversione del gioco arcade basato su LaserDisc del 1984, GP World. È stato rilasciato nel 1985 esclusivamente in Giappone. Il gameplay in questa versione &quot;8-bit&quot; di GP World è simile nel concetto al GP World arcade ma dato l'hardware molto diverso, diverso nell'esecuzione. In particolare, tutta la grafica del gioco è generata in tempo reale dall'SG-1000 anziché trasmessa in streaming da un LaserDisc, il che a sua volta porta a una fisica dell'auto più prevedibile. Il concetto di correre in quattro diversi tipi di GP viene scartato, sostituito invece con un GP che attraversa il mondo e tre difficoltà selezionabili.
Gulkave (Japan)	Gulkave è un gioco sparatutto SG-1000 sviluppato da Compile e pubblicato da Sega nel 1986. È uno sparatutto orizzontale, in cui il giocatore controlla un'astronave che deve distruggere le 8 fortezze dell'Impero Gulbas e diversi nemici. Nonostante i limiti della console, ci sono 30 &quot;atti&quot;, e ogni &quot;atto&quot; ha uno sfondo diverso e ci sono numerosi potenziamenti disponibili, che lo distinguono dalla maggior parte degli altri sparatutto SG-1000 dell'epoca.
Guzzler (Japan) (Othello Multivision)	Guzzler è un gioco arcade sviluppato da Tehkan. È stato portato sull'SG-1000 da Tsukuda Original e dotato del marchio Othello Multivision. Ad oggi la versione SG-1000 è l'unico porto di casa di Guzzler. Giochi come un personaggio che ha bisogno di assorbire l'acqua per spegnere gli incendi sparsi in un labirinto. Gli incendi generano anche nemici basati sul fuoco che possono essere sconfitti in modo simile. Puoi memorizzare fino a tre colpi contemporaneamente. Rispetto ad altri giochi SG-1000, Guzzler mostra alcuni valori di produzione molto bassi. Ti spinge al gioco senza preavviso (il che può provocare morti a basso costo) e ha una funzione di pausa interrotta, che sebbene sembri funzionare, riattiverà il gioco dopo pochi secondi. Ci sono solo tre mappe e molti meno nemici rispetto alla versione arcade ed è anche un gioco molto più rumoroso, poiché l'SG-1000 omette uno squittio acuto ogni volta che fai un passo.
H.E.R.O. (Japan)	H.E.R.O. è un gioco d'azione originariamente sviluppato e pubblicato da Activision. Sega l'ha convertito per SG-1000 in Giappone. L'obiettivo del gioco è salvare i minatori intrappolati in un vulcano. 1 lascia cadere un candelotto di dinamite per far saltare in aria le barriere e uccidere i nemici. 2 spara una cosa simile a un laser, che puoi usare per uccidere i nemici. Nella parte inferiore dello schermo, c'è un misuratore di potenza che mostra quanta energia ti rimane; l'energia scende col passare del tempo. Basta toccare un minatore per salvarlo e passare al livello successivo.
Hang On II (Japan, Australia) (Ja)	Hang-On II è un sequel dell'SG-1000 dell'acclamato Hang-On. Nonostante il nome, il gioco è inteso come un sequel diretto della versione Mark III di Hang-On ed è praticamente identico a quel gioco. L'unica differenza è il downgrade della grafica e l'aggiunta di musica dalla versione arcade. Nel frattempo, Super Hang-On è il sequel diretto del gioco arcade. È compatibile con il controller della maniglia della bici BH-400 e sarebbe l'unico gioco SG-1000 progettato per questo (sebbene la periferica sia compatibile con il Sega Master System e Sega Mega Drive).
Home Mahjong (Japan)	Home Mahjong è un gioco di mahjong per SG-1000. Il gioco è stato venduto con uno schermo di plastica che si attacca alla TV durante una partita a 2 giocatori per nascondere le tessere degli altri giocatori alla vista.
Hustle Chumy (Japan)	Hustle Chumy è un gioco SG-1000 e MSX sviluppato da Compile e pubblicato nel 1984. In Hustle Chumy i giocatori controllano un topo di nome Chumy che ha bisogno di raccogliere mele (e altro cibo) in una fogna, evitando altre creature mentre procede. Man mano che Chumy mangia più cibo, la sua velocità diminuisce, ma le sue palle di fuoco hanno una portata più lunga. I livelli hanno layout variabili. Ci sono diversi tipi di nemici nel gioco, molti dei quali possono essere sconfitti con le palle di fuoco.
Hyper Sports (Japan)	Hyper Sports è un gioco di sport sviluppato da Konami e rilasciato per SG-1000 nel 1985 (dopo il lancio di MSX nel 1984). Il gioco ha il giocatore competere attraverso una serie di eventi olimpici.
Lode Runner (Japan, Europe, Australia) (En)	In questo gioco, il giocatore è tenuto a &quot;pensare&quot; e &quot;agire&quot; ripetutamente per completare e cancellare le scene del labirinto risolvendo i loro misteriosi enigmi mentre scongiura le guardie nemiche che lo inseguono incessantemente. Dopo aver raccolto tutti i forzieri d'oro, devi trovare nuove idee fresche per sfidare con successo la scena del livello successivo. Sebbene la tua esperienza acquisita dalla precedente azione di gioco ti aiuterà a superare alcune delle future scene del labirinto, devi comunque essere costantemente all'erta. Puoi anche divertirti a creare i tuoi giochi usando la tastiera. Questo è un gioco intrigante che richiede profondità intellettuale per manovrare abilmente le strutture labirintiche sconosciute che si sviluppano consecutivamente una dopo l'altra.
Mahjong (Japan)	Questo è il primo gioco di mahjong rilasciato per SG-1000, sviluppato e pubblicato da Sega nel 1983. A differenza dei successivi giochi di mahjong rilasciati per il sistema, questo gioco è per un solo giocatore.
Monaco GP (Japan, Europe, Australia, New Zealand) (Ja)	Un'auto da formula rossa che viaggia ad alta velocità per le strade, accelera, salta, manovra a destra ea sinistra per evitare che le auto ostruiscano la strada e le auto spericolate che si avvicinano alla tua macchina, ........ attenzione per un'ambulanza che passa all'improvviso ......... E tenete gli occhi aperti per i cartelli !! Appaiono anche sfide adrenaliniche come le zone di scivolamento, i cantieri pericolosi, le curve strette e gli stretti ponti. Quando sei nel tunnel, i fari della tua auto sono l'unica cosa su cui puoi fare affidamento. Dopo aver migliorato le tue abilità passando attraverso il livello 1 del principiante, puoi passare ai livelli alti 2 e 3 più difficili.
N-Sub (Japan, Europe, Australia, New Zealand) (Ja)	Una grande battaglia si sviluppa su un mare blu cobalto. Spara un siluro quando trovi le navi nemiche. Evita l'attacco del distruttore usando i tuoi missili, siluri e bombe di profondità. Contrattacca e affonda le navi nemiche. L'attacco nemico diventa più intenso con ogni nuovo round!
Ninja Princess (Japan, Australia) (Ja)	Ninja Princess, conosciuta come Sega Ninja in occidente, è un gioco arcade Sega System 1 di Sega. È uno sparatutto dall'alto verso il basso / gioco d'azione, in cui si gioca nei panni di una principessa travestita da ninja che sta tentando di fermare il malvagio tiranno Gyokuro. Il gioco è stato portato sull'SG-1000 nel 1986 esclusivamente per il Giappone, seguito da un port per MSX poco dopo. È stato anche portato nel Sega Master System come The Ninja, tuttavia The Ninja apporta diverse modifiche alla storia e ai personaggi, oltre ad aggiornare il gameplay.
Okamoto Ayako no Match Play Golf (Japan) (Othello Multivision)	Okamoto Ayako no Match Play Golf è un gioco di golf per l'Othello Multivision, pubblicato da Tsukuda Original. È anche compatibile con Sega SG-1000.
Orguss (Japan, Europe, Australia, New Zealand) (En)	Orguss è un gioco sparatutto sviluppato e pubblicato da Sega per l'SG-1000. Nel gioco, il giocatore prende il controllo di un robot che può trasformarsi in un'astronave. È basato sulla serie anime di fantascienza Super Dimension Century Orguss. Il giocatore può scambiare liberamente tra le modalità robot e astronave, sebbene entrambe abbiano i propri vantaggi e svantaggi. In modalità robot, puoi distruggere bersagli terrestri e avere maggiore libertà sullo schermo a scapito di essere un bersaglio più grande per i nemici. Puoi sparare a fuoco rapido, ma muoviti più lentamente. Nella modalità nave stellare non è possibile distruggere bersagli terrestri, ma è meno probabile che vengano distrutti grazie alla minore superficie della nave.
Othello (Japan)	Othello è un videogioco SG-1000 basato sul gioco da tavolo Othello. Esistono due versioni di Othello per l'SG-1000. La prima versione, rilasciata nel 1983, è stata incorporata nell'Othello Multivision (da cui il sistema prende il nome). Sega avrebbe successivamente ripubblicato questo gioco in forma di cartuccia nel 1985, offrendo significativi miglioramenti grafici e AI rispetto alla versione di Tsukuda Original.
Pacar (Japan, Europe, Australia, New Zealand) (En)	PACAR, un'auto maliziosa, percorre i percorsi 3D avanzando e facendo retromarcia liberamente a velocità elevate e lente. Prova a eliminare tutti i punti sullo schermo evitando i 2 tipi di auto nemiche. Quando passi attraverso i punti speciali, PACAR diventa sempre più invincibile man mano che aumenta la sua potenza e sarà esente da danni anche quando si schianta contro l'auto nemica. Mantieni il ritmo torrido e distruggi il maggior numero possibile di auto nemiche!
Pachinko (Japan)	Pachinko è un gioco SG-1000 sviluppato e pubblicato da Sega nel 1983. È, come suggerisce il nome, una versione per videogiochi di Pachinko, un gioco popolare in Giappone. Il gioco non ha visto un'uscita internazionale. Pachinko è un gioco estremamente raro per l'SG-1000. Subito dopo il rilascio, è stato ritirato dalla vendita a causa di un bug rivoluzionario (da verificare) e pochissime copie rimangono nelle mani dei collezionisti. Questo è probabilmente il primo esempio di richiamo nella storia di Sega (?).
Pachinko II (Japan)	Pachinko II è la continuazione di Pachinko, ed è stato rilasciato per SG-1000 nel 1984. Questo è stato rilasciato in sostituzione di Pachinko, un gioco con bug e ritirato dall'SG-1000. È un'altra versione di videogioco del gioco arcade meccanico di flipper giapponese con grafica migliorata e altri due tavoli.
Pitfall II - The Lost Caverns (Japan)	Pitfall II: The Lost Caverns è il sequel di Pitfall ed è stato rilasciato per una varietà di sistemi durante la metà degli anni '80, incluso l'SG-1000 nel 1985. Il gioco è simile al gioco originale, ma i livelli sono più labirintici. La versione di Sega di Pitfall II è stata modificata in modo significativo dalle sue controparti occidentali rilasciate per Atari 2600, ColecoVision ecc. Il gameplay è in gran parte lo stesso, ma ci sono molte aggiunte. Questi includono un sistema di vite, carrelli da miniera, palloncini e un boss demone finale. La versione SG-1000 è direttamente ispirata al gioco arcade e, sebbene non possa eguagliare lo stesso livello di qualità grafica, è senza dubbio il port home più bello del gioco.
Pop Flamer (Japan, Europe, Australia, New Zealand) (En)	&quot;POP FLAMER&quot; è un topo che aziona un lanciafiamme. Tu giocatore cerchi di rompere palloncini e rifornire di carburante il lanciafiamme eliminando i 3 tipi di MOSTRI e l'ostacolo RANA che ostruisce i percorsi. Tuttavia, fai attenzione al raggio tranquillizzante di &quot;HARADON&quot;. Quando sei esposto a questo raggio, non sarai in grado di spostare la temporalità! Quando il POP FLAMER prende un &quot;drink potenziato&quot;, diventa un &quot;SUPER MOUSE&quot; e puoi ottenere punti alti inghiottendo i mostri vicini in un sorso !!
Q-bert (Japan) (Othello Multivision)	Q * bert è un gioco arcade di Gottlieb. È stato portato sull'SG-1000 da Tsukuda Original, che lo ha commercializzato per la loro console Othello Multivision. L'obiettivo del gioco è trasformare tutti i cubi sullo schermo del colore desiderato spostando Q * bert sopra di essi. Q * bert può muoversi solo in diagonale e il giocatore deve stare attento a non mandare Q * bert fuori dal limite o farlo scontrare con nemici / ostacoli. Occasionalmente appaiono piattaforme cilindriche sul bordo dello schermo, che quando saltate sopra porteranno Q * bert in cima.
Rock n' Bolt (Japan)	Prima di aspettare il mondo delle costruzioni più complicato e confuso di progetti, bulloni, travi e travi sbalorditivi. Tu e solo tu dovrai capire tutto e mettere tutto insieme. E non hai tutto il giorno. È una sfida in un grattacielo abbagliante, vertiginosa e incredibilmente eccitante. Tutti i 100 piani. Girerai, salterai e ballerai da trave in trave, da puzzle a puzzle. Guadagna stipendi bonus e assumi lavoratori extra. Quindi, prendi il cappello e allaccia gli stivali. Stai per scoprire come la musica calda e l'alta energia possono aiutare a riempire un ordine molto, molto alto.
Safari Hunting (Japan, Europe, Australia, New Zealand) (Ja)	Immergiti nella giungla e caccia gli animali feroci. La tua arma è una potente pistola tranquillante. Cattura i serpenti addormentati, i gorilla, i leoni e gli elefanti mettendoli in una gabbia. Cattura quanti più animali possibile, considerando il tempo effettivo del tranquillante e la quantità di carburante disponibile.
Safari Race (Japan, Europe, Australia, New Zealand) (Ja)	Nella vasta pianura della savana è appena iniziata la GARA SAFARI. Continua a correre a tutta velocità, superando altre auto ed evitando i vari animali selvatici che attraversano la strada. Guida veloce, sempre avanti, tenendo in considerazione il tempo limitato, il consumo di carburante e le pericolose curve strette. Passa attraverso i posti di blocco. Fai girare la tua auto a tutto gas verso l'obiettivo con il motore funzionante alla sua massima capacità.
San-nin Mahjong (Japan) (Othello Multivision)	Sannin Mahjong è un gioco di mahjong per SG-1000. A volte è anche conosciuto come 3-nin Mahjong, che significa mahjong a tre giocatori. Questo numero di giocatori non è possibile in nessuna delle versioni del gioco di Sega, Mahjong e Home Mahjong.
Sega Flipper (Japan, Europe, Australia, New Zealand) (En)	Un suono accattivante e ritmico di flipper accompagna questo videogioco di flipper per computer. Dotato di un D.T. (drop target) che ti consente di guadagnare punti bonus e un K.H. (buco kicker) che ti dà diritto a guadagnare punti bonus X un tasso di moltiplicazione! Prendi una buona mira e spara! Ti auguro il successo mentre giri allegramente il campo di gioco alla ricerca del proverbiale &quot;punteggio più alto&quot;.
Sega-Galaga (Japan, Australia) (Ja)	Prendi il controllo di un velivolo spaziale da combattimento e abbatti gli alieni invasori. Fai attenzione alle navi madri in picchiata, che cercheranno di rubare il tuo combattente. Salva i combattenti catturati per raddoppiare la tua potenza di fuoco. Guadagna bonus perfetti mentre combatti ondata dopo ondata in diverse fasi impegnative.
Serizawa Hachidan no Tsumeshougi (Japan)	Serizawa Hachidan no Tsumeshogi è un gioco arcade del 1982 di Sega. Successivamente è stato portato sull'SG-1000. La versione arcade è estremamente rara e scarsamente documentata.
SG-1000 M2 Test Cartridge (Japan)	Sembra testare le singole DRAM a 1 bit nel controllo della RAM video, quindi funziona solo per SG-1000 e non per SG-1000 II che ha due DRAM a 4 bit al posto di otto a 1 bit. [...] Beh, voglio dire, il test funziona ma i numeri IC sono sbagliati per un SG-1000 II.
Shinnyushain Tooru-kun (Japan)	Shinnyuushain Tooru-Kun è un gioco per l'SG-1000. In origine era un gioco arcade di Konami noto come Mikie fuori dal Giappone. Una versione senza licenza è stata rilasciata per il Sega Master System in Corea del Sud.
Sindbad Mystery (Japan, Europe, Australia, New Zealand) (En)	Sindbad Mystery è un gioco arcade sviluppato da Sega per l'hardware Sega G80 (raster) nel 1983. È stato portato sull'SG-1000 nello stesso anno. Segue un ragazzo di nome Sindbad che deve evitare i mostri mentre mette insieme una mappa del tesoro, simile a Pac-Man. Può anche usare una meccanica di scavo per intrappolare i nemici, simile a Heiankyo Alien e Space Panic.
Soukoban (Japan, Australia) (Ja)	Sokoban è un puzzle game sviluppato da Thinking Rabbit. Sega lo convertì per l'SG-1000 nel 1985. Nessuna delle due versioni lasciò il Giappone. Sokoban è la base di Shove It!... The Warehouse Game, rilasciato per Sega Mega Drive.
Space Armor (Japan) (Othello Multivision)	Space Armor è un gioco sparatutto del 1984 sviluppato e pubblicato da Tsukuda Original. È stato costruito pensando all'Othello Multivision, ma come tutti i giochi Multivision, è anche compatibile con l'SG-1000. Space Armor non è stato rilasciato al di fuori del Giappone. Il gioco è costruito in modo simile a Xevious di Namco, in quanto è uno sparatutto verticale in cui un pulsante spara a bersagli volanti e l'altro a bersagli a terra.
Space Invaders (Japan)	La Terra è sotto attacco da file di alieni che lanciano bombe e devi difenderla! Le file di alieni iniziano nella parte superiore dello schermo e tu controlli un cannone laser nella parte inferiore dello schermo. Il tuo obiettivo è guadagnare punti sparando agli alieni prima che possano atterrare. Gli alieni marciano avanti e indietro e ogni volta che viene raggiunta la fine dello schermo cadranno di una riga più vicino al fondo. Spara a tutti e passi al livello successivo (più duro), ma se anche uno solo di loro atterra il gioco è finito. Sorprendentemente, il porting del gioco SG-1000 è stato uno dei più accurati del suo tempo, superando le versioni NES e MSX che erano i principali concorrenti della console. Sebbene aggiunga più colore (la versione arcade era semplicemente in bianco e nero, con sovrapposizioni traslucide per imitare il colore), la versione SG-1000 conserva tutta la grafica originale, mentre altre porte (specialmente per i sistemi Atari) hanno ridisegnato gli invasori a causa di varie limitazioni grafiche. La versione SG-1000 non sembra essere stata rilasciata al di fuori del Giappone.
Space Mountain (Japan) (Othello Multivision)	Space Mountain è un gioco SG-1000 sviluppato e pubblicato da Tsukuda Original con in mente Othello Multivision. È uno sparatutto in terza persona molto primitivo, in cui il giocatore deve abbattere le navi nemiche prima di infiltrarsi in una base.
