#key	synopsis
Champion Billiards (Japan)	Champion Billiards is a simplistic billiards game built for the SG-1000. It is the first game in Compile's &quot;Lunar Pool&quot; series. It was not released outside of Japan. Unlike the other Champion Sports games, Champion Billiards is not an accurate representation of it's sport. Instead, Champion Billiards is a level-based physics game. The goal of each level is to use the red cue ball to sink the other balls. Trivia: Breaking open the yellow ball can release a yellow Flicky.
Champion Boxing (Japan, New Zealand) (Ja)	Champion Boxing is a simplistic boxing game built for the SG-1000. It was later re-released in arcades for SG-1000-based arcade hardware. An MSX version was released in 1985, published by Pony Canyon. There are five difficulty levels, and the aim is to knock out the opponent. 1 attacks, 2 selects an attack. Interestingly, if a player wins Pengo will make a cameo. Champion Boxing is also noteworthy for being the first game coded by Yu Suzuki in his first year at Sega.
Champion Golf (Japan, Europe, Australia, New Zealand) (Ja)	If it's raining on Sunday ... it's CHAMPION GOLF day. You can enjoy hitting the ball with the appropriate club to match the shot, walking around the course with the considerate caddie over its extensive fairways, roughs, greens, ponds and bunker areas. Getting a &quot;Birdie&quot;, &quot;Eagle&quot; or an amazing &quot;Hole in One&quot;, or the even more miraculous &quot;Albatross&quot; will make you feel like you are on top of the world.
Champion Ice Hockey (Japan)	Champion Ice Hockey is a simplistic ice hockey game built for the SG-1000. You play as the Red team vs. the Blue team. One button shoots, while the other button passes. Up and down control not only your goalie, but also the direction of the scoring shot.
Champion Kendou (Japan)	Champion Kendou is a simplistic kendou game built for the SG-1000 and MSX. It was only released in Japan.
Champion Pro Wrestling (Japan)	A straightforward Pro Wrestling game from Sega in the Champion sport series. You always start at rank C and have to fight your way up to rank B and A. To play for a rank you 'll have to fight three matches. Winning two out of three matches promotes you to an higher rank. During a match several moves can be selected: chop, kick, pile driver, dropkick. The referee does a countdown when your opponent or you are down.
Champion Soccer (Japan, Europe) (Ja)	Champion Soccer is a simplistic football game built for the SG-1000. Pony Canyon later brought it to the MSX.
Champion Tennis (Japan, Europe, Australia, New Zealand) (Ja)	Champion Tennis is a simplistic tennis game built for the SG-1000.
Championship Lode Runner (Japan, Australia) (Ja)	A follow-up to the original Lode Runner, with identical gameplay. This package contained 50 of the most challenging levels ever designed, and was intended for expert players only. It did not include the level editor, you had to play through the levels in order, but a save-game option was provided (although you lost one life every time you restored).
Choplifter (Japan, Australia) (Ja)	Choplifter is a 1982 Apple II game developed by Dan Gorlin and published by Broderbund. In the game you pilot a helicopter and must rescue people from prisoner of war camps. Sega were responsible for an arcade remake on both the Sega System 1 and Sega System 2 hardware in 1985. This version was ported to a variety of platforms, including the SG-1000 in 1985 and the Sega Master System in 1986.
Congo Bongo (Japan)	Congo Bongo , originally known as Tip Top, is a 1983 arcade platformer game developed by Sega. It is often considered an isometric equivalent to Nintendo's Donkey Kong, as it stars a protagonist chasing after a large ape (in this game, called &quot;Bongo&quot;). However, unlike Donkey Kong, the game is set in a jungle, the graphics are more detailed and there are more enemies and traps.
Doki Doki Penguin Land (Japan)	Doki Doki Penguin Land is a 1985 game initially developed by Sega for the SG-1000. It is a platform-based puzzle game, where a penguin must guide an egg down the screen making sure not to break it. The basic aim of Doki Doki Penguin Land is to guide an egg from the top of the screen to the bottom. To do so means digging downwards, making sure it does not smash in the process. As a puzzle-platformer, everything is affected by gravity, and if the egg falls from a great height, it will smash. Success is achieved by making your way down the playfield carefully.
Dragon Wang (Japan)	A martial arts, multi-level platformer. As martial-artist &quot;Dragon Wang&quot;, you kick and jump-kick your way past martial-arts baddies, to rescue your girl. You must collect keys by defeating mid-level bosses, to open doors and progress through the stage.
Drol (Japan, Australia) (Ja)	Drol is an SG-1000 game released in 1985. Originally developed by Broderbund for various home computers in the west, it was brought to the SG-1000 by Sega and released exclusively in Japan. You play as a robot who must rescue his children.
Elevator Action (Japan)	The player assumes the role of a spy infiltrating a 30-story building filled with elevators. The player is pursued by enemy agents who appear from behind closed doors. These agents must be dealt with via force or evasion. Successful completion of a level involves collecting all the secret documents and traversing the building from top to bottom. In the lower floors of the building, the elevator systems can be complex enough that puzzle-solving skills are needed. The controls consist of a 4-way joystick and two buttons, one to shoot and the other for jumping and kicking.
Exerion (Japan, Europe, Australia, New Zealand) (En)	The FIGHTER EX rushed in and out attacking the monstrous enemy groups in the 6 mysterious, diferent DIMENSIONAL worlds. The enemy is constantly in pursuit of the FIGTHER EX. The figther's missile attacking the enemy come down like showers of hail. Be on the alert !! The &quot;Dual Beam&quot; allows you to shoot downn the enemy, and the &quot;Single Beam&quot;, to speedily and continuously attack it. See how successful you are in battling the enemy through the 6 dangerous worlds !
Flicky (Japan, New Zealand) (Ja)	Little baby birds, PIOPIOes, are seen basking on the bright sunny terrace. It's now time for the little PIOPIOes to take their midafternoon snack. FLICKY, your mother, is coming to take all of you back home. Let's return skipping merrily hand in hand with mama FLICKY. Oh, oh, we've got a big problem!! The ill-natured stray cat (NYANNYAN) is coming. Escape by jumping over him and throwing hammers and mugs in an effort to hit and destroy the big bad cat. FLICKY, you'll feel really relieved when you have successfully taken all of your baby PIOPIOes back home, won't you?
Girl's Garden (Japan, Australia) (Ja)	In order to prevent her boyfriend Minto from going to another little girl named Cocco, Papri must collect ten different flowers and return them to her boyfriend's house. Flowers must be caught in full bloom so that the number of flowers in her possession will increase; catching flowers too early will consider the flowers to be wasted and flowers caught too late will be wilted. Wilted flowers will ruin the bouquet, causing the player to lose half of the flowers. Bears have a taste for honey and cause the player to lose one of two hearts if one of them attacks the player. However, the honey can be dropped in order to render the bear temporarily harmless to the player. Bees appear as the player's ally, giving her bonus items occasionally and extra honey if the player catches it on a flower.
Golgo 13 (Japan)	Golgo 13 is a shoot-'em-up game for the SG-1000 based on the Japanese manga of the same name. The game has you shoot at windows of a passing train. Hitting objects that get in the way will make the bullet rebound and potentially kill you.
GP World (Japan)	GP World for the SG-1000 and MSX, is a loose conversion of the 1984 LaserDisc-based arcade game, GP World. It was released in 1985 exclusively in Japan. Gameplay in this &quot;8-bit&quot; version of GP World is similar in concept to the arcade GP World but given the wildly differing hardware, different in execution. Most notably all graphics in the game are generated in real-time by the SG-1000 rather than streamed from a LaserDisc, which in turn leads to more predictable car physics. The concept of racing in four different types of GP is scrapped, replaced instead with a GP that spans the world and three selectable difficulties.
Gulkave (Japan)	Gulkave is an SG-1000 shoot 'em up game developed by Compile and published by Sega in 1986. It is a horizontal shooter, in which the player controls a spaceship that must destroy the 8 fortresses of the Gulbas Empire and several various enemies. Despite the limitations of the console, there are 30 &quot;acts&quot;, and each &quot;act&quot; has a different background and there are numerous powerups available, setting it apart from most other SG-1000 shooters at the time.
Guzzler (Japan) (Othello Multivision)	Guzzler is an arcade game developed by Tehkan. It was ported to the SG-1000 by Tsukuda Original and given Othello Multivision branding. To this day the SG-1000 version stands as the only home port of Guzzler. You play as a character who needs to absorb water to put out fires dotted around a maze. The fires also spawn fire-based enemies which can be defeated in a similar fashion. You can only store up to three shots at one time. Compared to other SG-1000 games, Guzzler shows some very poor production values. It thrusts you into gameplay without warning (which can result in cheap deaths) and it has a broken pause feature, which although appears to work, will unpause the game after a few seconds. There are only three maps and far fewer enemies than in the arcade version and it is also a much louder game, as the SG-1000 omits a high pitched squeak every time you make a step.
H.E.R.O. (Japan)	H.E.R.O. is an action game originally developed and published by Activision. Sega brought it to the SG-1000 in Japan. The objective of the game is to rescue trapped miners in a volcano. 1 drops a stick of dynamite to blow up barriers and kill enemies. 2 shoots a laser-like thing, which you can use to kill enemies. At the bottom of the screen, there is a Power meter showing you how much energy you have left; energy goes down as time goes on. Simply touch a miner to rescue him and move on to the next level.
Hang On II (Japan, Australia) (Ja)	Hang-On II is an SG-1000 sequel to the critically acclaimed Hang-On. Despite the name, the game is meant as a direct sequel to the Mark III version of Hang-On, and is virtually identical to that game. The only difference is downgraded graphics and the addition of music from the arcade version. Meanwhile, Super Hang-On is the direct sequel to the arcade game. It is compatible with the BH-400 bike handle controller, and would be the only SG-1000 game designed for it (though the peripheral is compatible with the Sega Master System and Sega Mega Drive).
Home Mahjong (Japan)	Home Mahjong is a mahjong game for the SG-1000. The game was sold with a plastic screen that sticks to the TV during a 2 player game to hide the other players tiles from view.
Hustle Chumy (Japan)	Hustle Chumy is an SG-1000 and MSX game developed by Compile and released in 1984. In Hustle Chumy players control a mouse named Chumy who needs to collect apples (and other food) in a sewer, avoiding other critters as he goes. As Chumy eats more food, his speed decreases, but his fireballs are given a longer range. Levels have varying layouts. There are several types of enemies in the game, most of which can be defeated with fireballs.
Hyper Sports (Japan)	Hyper Sports is a sports game developed by Konami and released for the SG-1000 in 1985 (following a 1984 MSX launch). The game has the player compete through a number of olympic events.
Lode Runner (Japan, Europe, Australia) (En)	In this game, the player is required to repeatedly &quot;think&quot; and &quot;take action&quot; to go through and clear the maze scenes by solving their mysterious riddles while averting the enemy's guards who are relentlessly in pursuit of him. After collecting all of the gold chests, you must come up with fresh new ideas in order to successfully challenge the next level scene. Although your experience gained from the previous play action will help you overcome some of the future maze scenes, you still have to constantly be on the alert. You can also enjoy creating your own games by using the keyboard. This is an intriguing game which requires intellectual depth to skillfully maneuver the unknown maze structures that consecutively develop one after another.
Mahjong (Japan)	This is the first mahjong game released for the SG-1000, developed and published by Sega in 1983. Unlike later mahjong games released for the system, this game is for one player only.
Monaco GP (Japan, Europe, Australia, New Zealand) (Ja)	A red formula car travelling at high speed through the streets, speeding up, jumping, maneuvering to the right and left to avoid the cars obstructing the way and reckless cars coming close to your machine, ........ Be on the lookout for an ambulance suddenly passing by ......... And keep an eye out for the signposts!! Thrill-packed challenges such as the slip zones, dangerous construction sites as well as sharp curves and narrow bay bridges also appear. When in the tunnel, the headlights of your car are the only thing you can rely upon. After improving your skill by going through the beginner's level 1, you can move on to the more difficult high levels 2 and 3.
N-Sub (Japan, Europe, Australia, New Zealand) (Ja)	A big battle develops on a cobalt blue sea. Fire a torpedo when you find the enemy's ships. Avoid the destroyer's attack by using your missiles, torpedoes and depth bombs. Counterattack and sink the enemy's ships. The enemy attack becomes more intense with each new round!
Ninja Princess (Japan, Australia) (Ja)	Ninja Princess known as Sega Ninja in the west, is a Sega System 1 arcade game by Sega. It is a top-down shooter/action game, in which you play as a princess disguised as a ninja who is attempting to stop the evil tyrant Gyokuro. The game was ported to the SG-1000 in 1986 exclusively for Japan, with an MSX port following shortly afterwards. It was also brought to the Sega Master System as The Ninja, however The Ninja makes several adjustments to the story and characters, as well as updating the gameplay.
Okamoto Ayako no Match Play Golf (Japan) (Othello Multivision)	Okamoto Ayako no Match Play Golf is a golf game for the Othello Multivision, released by Tsukuda Original. It is also compatible with the Sega SG-1000.
Orguss (Japan, Europe, Australia, New Zealand) (En)	Orguss is a shoot-'em-up game developed and published by Sega for the SG-1000. In the game, the player takes control of a robot which can transform into a starship. It is based on the science fiction anime series Super Dimension Century Orguss. The player can swap between robot and starship modes freely, though both come with their own set advantages and disadvantages. In robot mode, you are able to destroy ground targets and have greater freedom across the screen at the expense of being a bigger target for enemies. You can shoot rapidfire, but move slower. In starship mode you cannot destroy ground targets, but are less likely to be destroyed thanks to the smaller surface area of the ship.
Othello (Japan)	Othello is an SG-1000 video game based on the board game Othello. Two versions of Othello exist for the SG-1000. The first version, released in 1983, was built into the Othello Multivision (which is where the system gets its name from). Sega would later re-release this game in cartridge form in 1985, offering significant graphical and AI improvements over Tsukuda Original's version.
Pacar (Japan, Europe, Australia, New Zealand) (En)	PACAR, a mischievous car, runs through the 3D routes freely advancing and reversing at fast and slow speeds. Try to delete all the dots on the screen while avoiding the 2 kinds of enemy cars. When you pass through the special dots, PACAR becomes more and more invincible as it increases its power and will be free from damage even when it crashes into the enemy car. Keep up the torrid pace and destroy as many of the enemy cars as possible!
Pachinko (Japan)	Pachinko is an SG-1000 game developed and published by Sega in 1983. It is, as the name suggests, a video game version of Pachinko, a popular game in Japan. The game did not see an international release. Pachinko is an extremely rare game for the SG-1000. Soon after release, it was recalled from sale due to a game-breaking bug (need to verify) and very few copies remain in the hands of collectors. This is probably the very first instance of a recall in Sega's history (?).
Pachinko II (Japan)	Pachinko II is the bug fixed version of Pachinko and a &quot;sequel&quot;, which was released for the SG-1000 in 1984.
Pitfall II - The Lost Caverns (Japan)	Pitfall II: The Lost Caverns is the sequel to Pitfall and was released for a variety of systems during the mid-1980s including the SG-1000 in 1985. Gameplay is similar to the original game, but the levels are more maze-like. Sega's version of Pitfall II was tweaked significantly from its western counterparts released for the Atari 2600, ColecoVision etc. The gameplay is largely the same, but there are many additions. These include a Lives system, mine-carts, balloons, and a final Demon boss. The SG-1000 version is directly inspired by the arcade game, and though cannot match the same level of graphical quality, it is arguably the nicest looking home port of the game.
Pop Flamer (Japan, Europe, Australia, New Zealand) (En)	&quot;POP FLAMER&quot; is a mouse which operates a flamethrower. You as a player attempt to break balloons and supply fuel for the flamethrower while eliminating the 3 kinds of MONSTERS and the obstacle FROG which is obstructing the routes. However, be carefuk of the tranquizing beam from the &quot;HARADON&quot;. When you are exposed to this beam, you will not be able to move temporality! When the POP FLAMER takes a &quot;power-up drink&quot;, it ohanges into a &quot;SUPER MOUSE&quot; and you can score high points by swallowing the nearby MONSTERS in one gulp!!
Q-bert (Japan) (Othello Multivision)	Q*bert is an arcade game by Gottlieb. It was ported to the SG-1000 by Tsukuda Original, who marketed it for their Othello Multivision console. The objective of the game is to turn all the cubes on screen to a desired colour by moving Q*bert on top of them. Q*bert can only move in diagonals, and the player needs to be careful not to either send Q*bert off the edge or have him collide with enemies/obstacles. Occasionally cylindrical platforms appear on the edge of the screen, which when jumped on, will take Q*bert to the top.
Rock n' Bolt (Japan)	Before you awaits the construction world's most complicated, confused mess of mind-boggling blueprints, bolts, beams and girders. You and you alone will have to figure it all out and put it all together. And you don't have all day. It's a dazzling, dizzying, incredibly exciting high-rise challenge. All 100 floors of it. You'll spin, leap and dance your way from beam to beam, puzzle to puzzle. Earn bonus wages and hire extra workers. So, grab your hat and strap on your boots. You're about to discover how hot music and high energy can help fill a very, very tall order.
Safari Hunting (Japan, Europe, Australia, New Zealand) (Ja)	Go deep into the jungle and hunt fierce animals. Your weapon is a mighty tranquilizer gun. Capture the sleeping snakes, gorillas, lions and elephants by putting them in a cage. Capture as many animals as possible, while considering the effective time of the tranquilizer and the available quantity of fuel.
Safari Race (Japan, Europe, Australia, New Zealand) (Ja)	On the vast savanna plain, the SAFARI RACE has just gotten underway. Keep running at full speed, passing other cars while avoiding various wild animals that cross the road. Drive fast, ever onward, taking into consideration the limited time, fuel consumption and dangerous sharp curves. Pass through the checkpoints. Run your car at full throttle towards the goal with the engine operating at its maximum capacity.
San-nin Mahjong (Japan) (Othello Multivision)	Sannin Mahjong is a mahjong game for the SG-1000. It is sometimes also known as 3-nin Mahjong, meaning three player mahjong. This number of players is not possible in either of Sega's own versions of the game, Mahjong and Home Mahjong.
Sega Flipper (Japan, Europe, Australia, New Zealand) (En)	A catchy rhythmical flipper sound accompanies this computer pinball video game. Featuring a D.T. (drop target) that enables you to earn bonus points and a K.H. (kicker hole) that entitles you to earn bonus points X a multiplication rate! Take good aim, and shoot away! Here's wishing you success as you merrily flip your way around the playfield in search of the proverbial &quot;high score&quot;.
Sega-Galaga (Japan, Australia) (Ja)	Take control of a fighter space craft and shoot down the invading aliens. Watch out for the swooping motherships, which will try to steal your fighter. Rescue captured fighters to double your firepower. Earn Perfect Bonuses as you battle your way through wave after wave in different challenging stages.
Serizawa Hachidan no Tsumeshougi (Japan)	Serizawa Hachidan no Tsumeshogi is a 1982 arcade game by Sega. It was subsequently ported to the SG-1000. The arcade version is extremely rare and poorly documented.
SG-1000 M2 Test Cartridge (Japan)	It seems to test individual 1-bit DRAMs in the video RAM check, so it only works for a SG-1000 and not the SG-1000 II which has two 4-bit DRAMs in place of eight 1-bit ones. [...] Well I mean, the test works but the IC numbers are wrong for a SG-1000 II.
Shinnyushain Tooru-kun (Japan)	Shinnyuushain Tooru-Kun is a game for the SG-1000. It was originally an arcade game by Konami known as Mikie outside Japan. An unlicensed version was released for the Sega Master System in South Korea.
Sindbad Mystery (Japan, Europe, Australia, New Zealand) (En)	Sindbad Mystery is an arcade game developed by Sega for Sega G80 (raster) hardware in 1983. It was ported to the SG-1000 in the same year. It follows a boy named Sindbad who must avoid monsters while piecing together a treasure map, similar to Pac-Man. He can also use a digging mechanic to trap enemies, similar to Heiankyo Alien and Space Panic.
Soukoban (Japan, Australia) (Ja)	Sokoban is a puzzle game developed by Thinking Rabbit. Sega ported it to the SG-1000 in 1985. Neither version left Japan. Sokoban is the basis for Shove It! ...The Warehouse Game, released for the Sega Mega Drive.
Space Armor (Japan) (Othello Multivision)	Space Armor is a 1984 shoot-'em-up game developed and published by Tsukuda Original. It was built with the Othello Multivision in mind, but like all Multivision games, is also compatible with the SG-1000. Space Armor was not released outside of Japan. The game is built similarly to Namco's Xevious, in that it is a vertical shooter where one button fires at flying targets and the other at ground targets.
Space Invaders (Japan)	Earth is under attack from rows of bomb dropping aliens, and you need to defend it! The rows of aliens begin at the top of the screen, and you control a laser cannon at the bottom of the screen. Your goal is to earn points by shooting the aliens before they can land. The aliens march back and forth, and each time the end of the screen is reached they will drop one row closer to the bottom. Shoot them all, and you move on to the next (tougher) level, but if even one of them lands the game is over. Surprisingly the SG-1000 port of the game was one of the most accurate of its time, surpassing the NES and MSX versions which were the console's main competitors. Though it adds more color (the arcade version was simply black and white, with translucent overlays to mimic color), the SG-1000 version retains all the original graphics, whereas other ports (especially for Atari systems) re-drew the invaders due to various graphical restrictions. The SG-1000 version does not appear to have been released outside of Japan.
Space Mountain (Japan) (Othello Multivision)	Space Mountain is an SG-1000 game developed and published by Tsukuda Original with the Othello Multivision in mind. It is a very primitive third-person space ship shooter, in which the player has to gun down enemy craft before infiltrating a base.
Space Slalom (Japan)	Space Slalom is a video game developed by Orca and published by Sega for the SG-1000 in 1983. Though on the surface it appears to be a space-themed vertical shoot-'em-up, there is actually no shooting involved. The player controls a shuttle and must navigate it through a course defined by coloured stars, similar to ski slaloms. The player must also avoid obstacles, and will be awarded with extra points depending on on his/her speed across the course.
Star Force (Japan, Australia) (Ja)	In the year 2010 of the Dimensional Almanac, a mysterious rebel planet appeared in the darkness of the cosmos. It was called Gordess and its war-mad inhabitants plundered the resources of every planet they encountered, leaving nothing but death in their wake. Fighting the Gordess seemed impossible, yet against all odds, a brave pilot riding a space patrol craft defied the alien army. The people called this space patroller &quot;Final Star&quot;, their only hope. The Gordess has been committing mass murder for 2000 years. As the pilot of the Final Star, can you put a stop to it?
Star Jacker (Japan)	A &quot;new feeling&quot; space game. Glorious space troops fight against invading &quot;Dester&quot; army. Avoid UFO's continuous attacks weaving left and right, up and down. Counter-attack by using your fire button. Lead the space troops to the Carrier passing through the various mysteriy zones.
Super Tank (Japan)	Super Tank is a shoot-'em-up game for the SG-1000. The player drives a tank and is tasked with shooting at and destroying enemy units and structures.
Wonder Boy (Japan, Australia) (Ja)	WONDER BOY starts off a long and hazardous journey in pursuit of KING, who has kidnapped his girlfriend, TINA. KING lives in a faraway place, inhabited by monstrous creatures and full of many surprises. On the way, our hero has to collect food to increase his energy. WONDER BOY's ultimate mission is to rescue TINA and prove to one and all that true love always triumphs.
Yamato (Japan, Europe, Australia, New Zealand) (En)	Avoid the enemy's attack by torpedoes and missiles. Shoot down the missiles. Be careful, YAMATO will explode if it is hit broadside. Aim at the enemy and fire the guns. Attack enemy's planes by using your quick-friring guuns. Can YAMATO survive through this fierce battle?
Zaxxon (Japan)	ZAXXON thrusts you into the depths of outer space. Test your pilot skills as you strap into the command position. Prepare for an action-packed challenge of space survival. Score points as you dive, climb, and swoop down to destroy the enemy's floating fortress. Dodge deadly laser barriers, enemy missiles, and rapid gunfire! Destroy enemy fuel tanks and your own supply is replenished. Survive the enemy's fighter fleet attack and face the ultimate challenge... the powerful, armored ZAXXON ROBOT.
Zippy Race (Japan, Australia) (Ja)	The player takes control of a motorcyclist who's in a race to be the first to traverse the United States from the west to the east coast, starting in Los Angeles and ending up in New York City. Gameplay consists of the player dodging cars and other roadway hazards on their way to the next checkpoint. Players can either accelerate or hit the brakes on their motorcycle so they can avoid getting into an accident. Accidents cause the player to lose fuel and running out of fuel can end the game. So players must keep an eye out on the fuel gauge, which can be refilled by fuel barrels littered throughout each stage. Each car the player passes betters their ranks which increases their score. The SG-1000 version of the game is one of two SG-1000 releases to see four separate Japanese releases (the other being Monaco GP) - three on cartridge with each of the SG-1000's box designs, and one on Sega Card. Despite this it did not see a release outside of Japan.
Zoom 909 (Japan)	Zoom 909 is an arcade game developed by Sega for VCO Object arcade hardware. It was released worldwide in 1982, however after obtaining a license for Buck Rogers, western versions of the game became known as Buck Rogers: Planet of Zoom. Both Zoom 909 and Buck Rogers: Planet of Zoom are largely the same game minus some minor graphical differences. Though most home ports of the game are based on Planet of Zoom, Zoom 909 was brought to the Japanese MSX in 1983 and SG-1000 in 1985. These versions take more liberties with the formula, introducing a top-down stage as level 3.
