#key	synopsis
Arch Rivals - The Arcade Game (USA)	Um jogo completo consiste em quatro tempos, com quatro minutos cada. Cada equipe tem dois jogadores, e o objetivo do jogo é marcar pontos contra o adversário até o final. Se o jogo resulta em um empate após os quatro tempos, é acrescentado um período de morte súbita, caso em que a próxima cesta de um dos times levará a sua equipe à vitória. A morte súbita, apresenta um longo tempo, para a decisão do vencedor do jogo. Um jogador pode pedir a sua equipe para passar-lhe a bola para poder encestá-la. È um drible de proteção.
Archer Maclean's Dropzone (Europe)	Em Dropzone on Game Gear, o jogador assume o papel de um astronauta equipado com um jetpack. Você deve vir para o resgate, evitando ser vítima dos alienígenas que usam truques para eliminá-lo. Seu amigo pode não ser quem você pensa ...
Arena (USA, Europe)	Um incrível jogo de aventura isométrica em 3D! Você está participando de uma guerra de um homem só para derrubar um governo corrupto. Com 20 fases e mais de 100 quartos em cada uma, você tem apenas suas armas e esperteza para salvar a terra da destruição!
Ariel - The Little Mermaid (USA, Europe, Brazil) (En)	Você algum dia já se imaginou mergulhando lado a lado com uma linda sereia? Então pode ir se preparando, porque a mais incrível aventura submarina está para começar. Você e Ariel vão explorar as belezas e os perigos do oceano, numa luta para salvar o Povo do Mar da extinção. Úrsula, a bruxa perversa, quer conquistar os Sete Mares e sequestrou o Rei Triton e seus súditos, transformando-os em polvos. Para ajudá-los, você e Ariel deverão enfrentar terríveis desafios nas quatro fases deste jogo. Além de Úrsula, você vai precisar enfrentar tubarões, medusas e outros monstros horríveis. Mas não se assuste, pois você vai ter ajuda. Além dos tesouros escondidos, sempre vai poder contar com o apoio de Sebastian, de Linguado e do Peixe Escavador. Respire fundo, prepare o fôlego e mãos a obra. Desta vez, o mar certamente não está para peixe!!!
Asterix and the Great Rescue (USA, Brazil) (En)	O ano é 50 a.C. e a Gália está ocupada pelos romanos, com exceção de uma aldeia que se mantém graças ao poder de uma poção mágica. Mas, os romanos não dão moleza, e seqüestraram o druida Panoramix e o cão Idéiafix. Quem poderia resolver este caso? Dois grandes amigos, ou melhor, um grande e um pequeno: Asterix e Obelix! Por causa de suas estaturas diferenciadas, nossos heróis têm habilidades próprias, diferentes. A escolha é sua. Lute contra legiões de soldados romanos em uma aldeia gaulesa, numa galera romana em alto mar e, finalmente, em Roma! Para conseguir pontos, encontre sacos de dinheiro, moedas e muitos outros objetos. Você deverá passar por cinco fases e chegar até Roma, libertando Idéiafix e Panoramix das garras de César! O que você esta fazendo aí parado? Assuma o joystick! Um pouquinho de poção e... os romanos que se cuidem!!
Asterix and the Secret Mission (Europe) (En,Fr,De)	Estamos no ano de 50 a.c. e a Gália, assim como metade do mundo civilizado, está sob o domínio do grande César. O único foco de resistência é uma pequena vila onde Asterix, Obelix e seus amigos vivem. Seu segredo para enfrentar o Império Romano é uma poção medicinal feita pelo druida Panoramix que lhes confere a força de 100 homens. Mas a poção está acabando, e Abracurcix, o chefe da tribo, mandou Asterix e Obelix percorrerem toda a Gália atrás das 6 plantas que compõem a poção. Se César souber que a vila enfraqueceu, ele certamente atacará. Você viverá essa aventura na pele de Asterix ou Obelix. Cada um seguirá um caminho diferente contando com o perigo permanente das tropas romanas - que não são fáceis de se enfrentar. É melhor você se apressar pois o tempo passa e as notícias correm. Nesse jogo, como César, você fatalmente vai entrar para a História: como um mísero conquistado ou como um grande conquistador!
Ax Battler - A Legend of Golden Axe (USA, Europe, Brazil) (En)	Erga a lâmina afiada de sua espada, pois você é o único capaz de recuperar o poderoso Golden Axe das garras do diabólico Death Adder. Enfrente os horríveis esqueletos que guardam as escuras cavernas. Tente se esquivar dos gigantescos morcegos que vão atacá-lo na foresta. Use suas habilidades e sua coragem para derrotar as forças do mal, através deste perigoso percurso. Se você não conseguir, a ira de Death Adder irá se abater sobre toda a humanidade.
Ayrton Senna's Super Monaco GP II (USA, Europe, Brazil) (En)	Agora é para valer. Você está correndo a mais de 300 Km/h na categoria máxima do automobilismo mundial. Ao seu lado, o brasileiro Ayrton Senna, tri-campeão mundial de Fórmula 1, é o mais ousado piloto dos últimos anos. Curvas fechadas, reduções de marcha e todas as emoções da F-1 nas tuas mãos. Tudo com dicas exclusivas do nosso campeão, que atuou diretamente no desenvolvimento do jogo, para que as images transmitissem com perfeição a realidade sentida pelos pilotos durante as 16 provas do campionato. Aperte os cintos... e boa sorte!!!
Baku Baku (USA)	Hora do Rango! O Zoológico Real está procurando um novo zelador para tomar conta dos animais. Para receber tal honra, você será posto à teste! Seu trabalho é distribuir aos diferentes animais seus alimentos prediletos: bananas aos macacos, cenouras aos coelhos e etc. Mas seja rápido... se os animais ficarem com fome, a refeição pode ser VOCÊ! Jogo de estratégia super-divertido! Combine os alimentos com os animais certos e ganhe pontos abrindo caminho para o próximo estágio. Desafio para todas as idades. 3 níveis de dificuldade. Seja rápido e distribua os alimentos. O Rei decidirá o seu destino caso algum animal fique com fome.
Barbie Super Model (USA) (Proto)	Ninguém disse que se tornar um supermodelo mundialmente famoso seria fácil. E é isso que você e a Barbie descobrem ao decolar em um maravilhoso tour de moda das cidades mais quentes dos EUA! A emoção começa no Hollywood Boulevard ao volante do seu conversível esportivo cor-de-rosa. Você pode ir do restaurante ao teatro a tempo de seu primeiro grande desfile de moda? Em seguida, partimos para o Havaí, para Aspen e, finalmente, chegamos a Nova York para a mais recente competição de passarelas, que pode lhe render o status de Supermodelo! Cada local exótico é preenchido com uma variedade de desafios divertidos e surpresas agradáveis. Além disso, todas as importantes seções de bônus de fantasia oferecem bastante tempo para praticar se vestir para cada desfile de moda, aplicar maquiagem e pentear o cabelo - até mesmo andar na passarela como uma verdadeira Supermodelo! O mundo glamouroso da alta costura está esperando por você. Vá em frente!
Batman Forever (World)	O jogador pode escolher tanto Batman quanto Robin, sendo que há possibilidade ou de ambos trabalharem juntos ou de ser permitido um atacar ao outro. O motor do jogo é o mesmo utilizado nos jogos da série Mortal Kombat. Além do modo normal de briga de rua, há também um modo de jogo de luta chamado Training Mode (Modo de Treinamento), com o qual o jogador pode escolher os inimigos do jogo, além da Dupla Dinâmica.
Batman Returns (World)	Santa encrenca... Gothan City está sendo dominada pelas gangs do Pingüim e da Mulher Gato. Está na hora de acender o bat-sinal e chamar o maior de todos os heróis: Batman, o Cavaleiro das Trevas. Só que dessa vez ele vai precisar muito de um bat-parceiro. E você foi o escolhido !! Serão cinco fases repletas de ação e aventura, e seus inimigos farão de tudo para derrotá-lo. Para enfrentá-los você vai usar o Bat-móbel, o Bat-barco e todos os bat-acessórios que você conhece. Prepare-se bem, pois a batalha vai começar. E ela não vai ser nada bat-fácil !!
Batter Up (USA)	Batter Up, também conhecido como Gear Stadium, é um jogo de beisebol inspirado na série Family Stadium do NES. Tem um modo de 2 jogadores no modo de link. uma versão aprimorada chamada Gear Stadium Heiseiban foi lançada no Japão em 1995.
Battleship - The Classic Naval Combat Game (USA)	O jogo é baseado no jogo de tabuleiro da batalha naval. As regras permanecem as mesmas, o jogador deve afundar a frota de seu oponente.
Battletoads (USA)	Battletoads on Game Gear coloca você na pele de Zitz, um sapo com poderes incomuns. Seu objetivo: salvar seus dois irmãos sequestrados pela Rainha Negra. Derrote seus oponentes em várias fases do jogo, desde dirigir veículos, simples combate corpo-a-corpo ou plataformas.
Beavis and Butt-Head (USA, Europe)	Ajude Beavis e Butt-Head a coletar ingressos para shows do GWAR
Berenstain Bears' Camping Adventure, The (USA)	Em The Berenstain Bears 'Camping Adventure on Game Gear, você joga como os membros da família de ursos que vão acampar na floresta. Você vai explorar a área em busca de guloseimas como mel ou bom peixe fresco. Mas você terá que tomar cuidado com os outros animais que habitam a floresta.
Berlin no Kabe (Japan)	O Muro de Berlim (também conhecido como Berlin no Kabe) é um jogo de arcade de plataformas lançado pela Kaneko em 1991. O jogador assume o controle de um menino que deve usar seu martelo para quebrar os blocos que fazem parte dos níveis de plataforma que formam cada etapa. Esses buracos funcionam como armadilhas para muitos monstros patrulheiros e, uma vez que um deles caia em um buraco, o jogador pode usar o martelo no monstro para fazê-lo cair pelo buraco e descer para a plataforma abaixo - fazendo com que se transforme em fruta ou power-ups, que podem então ser coletados. Este jogo tem uma série de semelhanças com Space Panic, geralmente considerado o primeiro videogame de plataforma.
Bishoujo Senshi Sailor Moon S (Japan)	Sailor Moon S é baseado na série animada de Sailor Moon. Você joga como Tsukino Usagi, uma estudante com poderes quando ela se torna Sailor Moon. Você deve proteger o Reino da Lua lutando contra os exércitos da Rainha Beryl e do Príncipe Diamond em um jogo que combina plataformas e ação.
Bonkers Wax Up! (USA, Europe)	Bonkers: Wax Up! on Game Gear é um jogo de plataforma onde você interpreta o personagem Disney Bonker. Os Toons foram transformados em cera, então encontre as peças da Toon Toaster que irão restaurá-los à sua aparência normal. Você precisará coletar pistas em cada nível para esperar chegar ao próximo.
Bram Stoker's Dracula (USA)	Drácula de Bram Stoker no Game Gear segue o enredo do filme de Francis Ford Coppola, lançado em 1992. Essencialmente um jogo de plataforma, este título faz você controlar o jovem advogado Jonathan Harker que deve se livrar do conde Vlad Drakul para salvar seu amor, Mina.
Bubble Bobble (USA)	Bubble Bobble é a história de dois humanos, Bub e Bob, que vagam pela misteriosa caverna de monstros e que se transformam magicamente em dinossauros. A única maneira de se transformar de volta é chegar ao final da caverna... Bubble Bobble é um jogo de plataforma, com cada nível sendo uma única tela. Os inimigos devem ser eliminados de um nível para ir para o próximo. Com um jogador controlando Bub e o outro controlando Bob, o jogador pode pular e coletar itens para ganhar pontos. O verdadeiro poder que Bub e Bob têm, no entanto, é a capacidade de soprar bolhas. Essas bolhas podem ser plataformas para pular ou para prender inimigos. Inimigos presos em uma bolha devem ser estourados pulando neles, onde eles se transformarão em frutas. Além disso, os power-ups às vezes flutuam em bolhas. Eles incluem relâmpagos, que voam horizontalmente para os inimigos, e água, que arrasta o jogador e os inimigos para baixo, fluindo sobre as plataformas.
Bugs Bunny in Double Trouble (USA, Europe)	Bugs Bunny deve parar Gossamer, o robô criado pelo Pirate Sam, agora fora do controle de seu criador. Bugs Bunny em Double Trouble on Game Gear é um jogo de plataforma onde às vezes você tem que guiar um personagem para um lugar seguro, escapar de um perseguidor ou derrotar um monstro. Bugs revela suas habilidades de lebre com sua corrida rápida e grandes saltos que você precisará aproveitar!
Bust-A-Move (USA)	O clássico jogo Bubble Bobble é o ancestral do Puzzle Bobble. Seu objetivo em cada fase é quebrar todas as bolhas, quebrando 3 ou mais da mesma cor. O jogo contém um modo para dois jogadores, onde cada jogador tenta quebrar todas as bolhas primeiro.
Buster Ball (Japan)	Estamos diante de uma espécie de hóquei futurista que ainda contém sua pequena variante. O campo é delimitado em 4 segmentos, cada jogador está confinado em um desses segmentos e não pode em nenhum caso se mover de um segmento para outro. Devemos, portanto, pegar o disco magnético, avançar até o limite de um segmento, passar o bastão para um jogador que está do outro lado para continuar o progresso e pontuar. Isso define as regras para um jogo muito simples, com uma vista superior e gráficos bastante bons. Um modo de campeonato oferece algumas horas de jogo bastante divertido assim que você domina o controle dos jogadores.
Buster Fight (Japan)	Escolha um dos quatro colossos beligerantes, cada um com uma série de movimentos especiais e técnicas de combate, e enfrente os outros três de frente! Convide um amigo para uma luta de exibição ou lute até o topo em um torneio para um jogador, onde você terá que lutar por sua vida, mas também pela de todos os humanos!
Caesars Palace (USA)	Visite o famoso Caesar's Palace e chegue às mesas VIP jogando muito e ganhando muito nos muitos jogos que este casino tem para oferecer.
Captain America and the Avengers (USA)	O Caveira Vermelha cria um dispositivo que põe sob seu controle os piores vilões da Marvel, para conquistar o mundo. Cabe aos Vingadores deter a ameaça.
Car Licence (Japan)	Porque a Licença não é realmente um jogo, mas uma ajuda para quem deseja passar a sua licença ... No Japão ...
Casino FunPak (USA)	O Casino FunPak on Game Gear permite-lhe passear num casino virtual e participar nos jogos habitualmente presentes neste tipo de estabelecimento. Você pode, portanto, jogar seu pagamento ou sua sogra na roleta ou pôquer, ficar horas em frente a uma máquina caça-níqueis, ou até mesmo tentar um jogo de blackjack ou dados.
Castle of Illusion Starring Mickey Mouse (USA, Europe, Brazil) (En)	Oh não! Minie foi capturada pela má e perversa bruxa Mizrabel.Você terá que salvá-la ou Mizrabel roubará toda a sua beleza. Corra, suba e pule em seu caminho com destino ao Castelo da Ilusão, e junte todas as gemas que achar em sua jornada. Destrua árvores assombradas, lute com fantasmas e enfrente um poderoso Dragão. Quando você achar que venceu todos os inimigos, você estará frente a frente com seu inimigo mais poderoso, a Bruxa Mizrabel. Coragem, pois Mickey precisa de você.
Cave Dude (USA) (Proto)	Cave Dude para o Game Gear, um protótipo inédito entre outros. A Innovation Tech tentou lançar no Game Gear nos EUA. O jogo é executado no modo de compatibilidade do Master System. De alguma forma, parece que alguns desses cartuchos da Innovation Tech vazou entre os colecionadores. O jogo também foi desenvolvido em coreano e conhecido como Toto World 3 por lá, e também é mais conhecido como parte da coletânea Australian 4 Pak All Action. Nosso novo despejo hoje é praticamente idêntico à versão em 4 Pak All Action, mas como copyright extra e outras informações que foram apagadas para a compilação.
Chakan (USA, Europe)	O jogo segue a história de um homem que estava tão confiante na sua capacidade marcial que ele mesmo desafiou a morte. Evidentemente, a Morte apareceu e desafiou Chakan com uma proposta: Se Chakan a derrotasse, receberia a vida eterna. Se Chakan fosse derrotado, ele viraria um servo da morte por toda a eternidade. A batalha durou dias. Os dois foram derrotados simultaneamente, com isso, a morte deu para Chakan a tarefa de eliminar todos os males sobrenaturais. Assim, Chakan não poderia descansar, até que sua tarefa fosse finalizada.
Championship Hockey (Europe)	Participe de um jogo de hóquei hiper-realista e cheio de ação com o Championship Hockey: táticas sofisticadas de patinação, cargas musculares corporais e slapshots extremamente poderosos. Você terá que patinar rápido para evitar cargas corporais dos zagueiros e acelerar os goleiros para ganhar a Copa.
Chase H.Q. (USA)	Em Chase H.Q. no Game Gear, você joga como um agente secreto que percorre as estradas para encontrar fugitivos. O perfil do suspeito é definido a montante de cada missão e sua tarefa é encontrá-lo entre a população civil. Para apreendê-lo, bata no veículo de forma que perca o controle, respeitando o tempo estipulado.
Cheese Cat-Astrophe Starring Speedy Gonzales (USA, Europe, Brazil) (En,Fr,De,Es)	Arriba, Arriba, Arriba! Como todo o bom rato, Speedy Gonzales e os seua amigos adoram comer um sucolento pedaço de queijo e depois fazer a &quot;siesta&quot; debaixo de uma boa sombra. Esta era a dura rotina deles até que um belo dia... de uma hora para a outra, desapareceu todo o queijo da região e uma misteriosa empresa chamada &quot;Cheesefinger Corporation&quot; surgiu como a única fornecedora do desejado produto, sob o comando de um tal Dr. Cheesefinger. Mas como o Speedy Gonzales não é nada burro, ele percebeu logo que se tratava de mais um truque sujo do seu maior adversário: o gato Sylvester. E só para não perder a prática, Sylvester sequestrou alguns amigos e a namorada do Speedy Gonzales. Junta-te a ele nesta super aventura repleta de segredos e armadilhas, resgata os seus amigos e livra-te, de uma vez por todas, do gato Sylvester!!!
Chessmaster, The (USA, Europe, Brazil) (En)	O Chessmaster é um jogo em que o jogador tem a chance de jogar contra o Chessmaster controlado pela CPU em um jogo padrão de xadrez. Para jogar o jogo o jogador deve pegar as peças de xadrez com o cursor de sua mão e colocá-las no local desejado, dentro das regras de um jogo de xadrez padrão. Existem 16 níveis de dificuldade diferentes que incluem 2 níveis de iniciante, 13 níveis padrão (variando de uma média de 5 segundos a 4,5 minutos por jogada dependendo do nível) e um nível infinito que continuará pensando em uma jogada até que a jogada perfeita possa ser feita ou é forçado a se mover. Existe também um modo de ensino que mostra ao jogador todos os movimentos possíveis com a peça selecionada. Dois jogadores podem jogar entre si com dois controladores e também há a opção de permitir que o próprio Chessmaster jogue.
Chicago Syndicate (USA, Brazil) (En)	Você já ouviu falar de Eternal Champions? E de Larcen Tyler, um de seus principais personagens? Então vamos refrescar sua memória... O Sr. Tyler era um dos principais bandidos da Chicago de 1920, e trabalhava para um poderoso mafioso chamado Sr. Taglalini. Mestre do Kung-Fu, era temido por todos mas nunca aceitou trabalhos em que fosse preciso matar alguém. Só que um dia, seu chefe preparou uma armadilha explosiva que mandou Larcen pelos ares. Numa fração de segundo antes da explosão, o Eterno, um poderoso mestre de outra dimensão, resgatou Larcen e levou-o para um torneio onde o vencedor ganharia a sua vida como prêmio. E adivinhem quem levou o troféu... Agora Larcen está de volta a Chicago e seu único objetivo é vingar-se de todos aqueles que o traíram, limpando as ruas da cidade de todos os trastes que nela vivem. E você já está convocado para juntar-se a ele! ...Diversas fases diferentes. ...Centenas de perigosos inimigos. ...60 golpes diferentes para acabar com qualquer um que se aproxime!!
Choplifter III (USA)	Terceiro do nome na série, Choplifter III no Game Gear lhe dá a pesada tarefa de pilotar seu helicóptero através do fogo inimigo, para resgatar um determinado número de camaradas em mau estado no campo de batalha. Obviamente, trata-se de trazer o helicóptero cheio de seus preciosos passageiros de volta para a base inteiro.
Chuck Rock (World)	A história do jogo trata das desventuras de Chuck Rock, um troglodita que teve sua mulher raptada. O game tem belos cenários, e mantém sempre um ar bastante satírico, onde Chuck dá barrigadas e joga pedras (daí seu nome, Chuck Rock, que significaria algo como &quot;Joga Pedra&quot;). Justamente esta habilidade é que é essencial para passar de algumas fases. O sucesso do primeiro jogo deu origem a um segundo, Chuck Rock II: Son of Chuck, onde o filho de Chuck é que é o protagonista.
Chuck Rock II - Son of Chuck (USA)	Vamos reforçar sua memória: um ano e meio se passaram desde que Chuck Rock derrotou o malvado Gary Gritter, salvou sua amada Ophelia e se casou. A partir daí, Chuck começou a desenvolver os planos do primeiro carro do mundo e fundou a fábrica Chuck Motors. Sim, Chuck ficou milionário!! E como alegria pouca é bobagem, a cegonha presenteou Chuck e Ophelia com um lindo pimpolho... Chuck Júnior. Mas a inveja mata e o malvado Brick Jagger, dono da fábrica concorrente, estava quase morrendo quando resolveu raptar Chuck e exigir como resgate os planos do carro. Para Ophelia o dinheiro não era importante e ela até iria transferir a posse dos planos para o malvadão. Mas Chuck Júnior, pensando em seu futuro, pulou do berço, pegou sua clava e partiu para uma jornada de aventuras atrás de seu pai. Serão 6 fases com vários níveis, chefões, dinossauros, fases de bônus e muitos amigos de Júnior tentando ajudá-lo a ver sua família de novo reunida... reunida, porém rica! Divirta-se com Chuck Rock II.
CJ Elephant Fugitive (USA, Europe)	Este título obscuro é uma das duas sequências de Elephant Antics de CJ, um jogo de plataforma lançado pela Codemasters no Commodore 64 em 1991! O título foi adaptado apenas nos microcomputadores da época, versão para NES existente em compilação não oficial. Assim, esta sequência, publicada apenas no laptop da Sega, imediatamente o transforma em uma peça de museu ...
Cliffhanger (USA)	Baseado em um filme de ação e aventura estrelado por Sylvester Stallone, Cliffhanger desafia você a enfrentar avalanches trovejantes, penhascos de gelo e as alturas vertiginosas das Montanhas Rochosas enquanto você luta contra um grupo cruel de fugitivos bem armados e extremamente perigosos. Você vai resistir por toda a vida através de níveis emocionantes que requerem toda a sua força e habilidade apenas para sobreviver. Experimente novas formas selvagens de jogo, como escalar montanhas e exploração de cavernas, junto com toda a emoção de toda a incrível ação de combate corpo a corpo e armado. A aventura não termina até que você encontre $ 100 milhões em saques roubados, derrote os fugitivos e se reúna com seus amigos!
Clutch Hitter (USA)	Clutch Hitter on Game Gear é a adaptação do jogo de beisebol de mesmo nome para fliperama. Todas as equipes da Liga Principal de 1991 estão lá presentes, porém os nomes dos jogadores não aparecem. É possível jogar contra um amigo conectando dois Game Gear.
Columns (USA, Europe, Brazil) (En)	Este jogo é fácil de aprender e difícil de largar! As peças coloridas cairão do alto e você deverá formar colunas na vertical, horizontal ou diagonal. À medida que você avançar no jogo as peças cairão cada vez mais depressa tornando o desafio ainda maior. Junte as frutas, as pedras e os náipes e utilize toda a sua perícia para vencer este quebra cabeças. Neste jogo o CABO DE JOGO MÚLTIPLO pode ser utilizado.
Cool Spot (USA)	Cool Spot era um mascote da 7 Up no início da segunda metade da década de 1980. Durante este tempo, a mancha vermelha no logo da 7 UP foi antropomorfizada: dado braços, pernas, boca e óculos de sol. A Virgin Interactive produziu um jogo de plataforma estrelando o Cool Spot. O game foi elogiado por sua jogabilidade desafiante e gráficos suaves, assim como a maioria de suas músicas de fundo compostas por Tommy Tallarico, a qual ganhou prêmios.
Cosmic Spacehead (USA, Europe)	Cosmic Spacehead é um jogo de plataforma / aventura no Game Gear. Você joga como Linus, um alienígena que colidiu com o planeta Terra. Ao voltar para casa, ninguém acredita nele, então temos que ajudá-lo a retornar à Terra para trazer evidências. Explore os diferentes níveis para coletar itens e conversar com as pessoas. Talvez depois disso as pessoas parem de chamá-lo de mentiroso!
Crayon Shin-chan - Taiketsu! Kantam Panic!! (Japan)	Crayon Shin-chan: Taiketsu! Kantamu Panic !! é um jogo de ação para o Sega Game Gear lançado apenas no Japão. É baseado no anime Crayon Shin-chan.
Crazy Faces (Europe) (Proto)	Crazy Faces é um jogo Sega Game Gear inédito desenvolvido pelo Kremlin e estava para ser publicado pela Domark. Se tivesse sido lançado, teria sido lançado por volta de 1993. SMSPower despejou um protótipo do jogo em abril de 2012. O Crazy Faces faz com que o usuário empurre ladrilhos pela tela na tentativa de tirar fotos o mais rápido possível. As imagens envolvem IPs de videogame populares pertencentes à Domark na época, bem como alguns da Sega (a saber, Sonic the Hedgehog). O protótipo não tem música.
Crystal Warriors (USA, Europe)	O reino de Tyramus está ameaçado pela invasão do Império de Jyn, que quer usar o poder dos Quatro Cristais para fins desastrosos. Em Crystal Warriors no Game Gear, sua tarefa é escoltar a Princesa Iris, detentora de um dos cristais, e derrubar o exército inimigo em batalhas por turnos. Use seus guerreiros, feiticeiros e curandeiros com sabedoria.
CutThroat Island (USA)	CutThroat Island on Game Gear é a adaptação do filme homônimo lançado em 1995 e conhecido na França como L'île aux Pirates. Para começar a aventura, você tem que escolher entre Morgan e Shaw, podendo até jogar dois. Os dois piratas escapam de uma prisão e saem para conquistar um tesouro. Você tem que recuperar todas as partes do mapa que levam a ele. Certas armas e bônus podem ser pegos enquanto as habilidades de luta são aprendidas conforme o jogo avança.
