#key	synopsis
Actua Soccer - Club Edition (Europe)	Actua Soccer Club Edition es una reedición de Actua Soccer, publicada exclusivamente en el Reino Unido. Se trata básicamente del mismo juego que Actua Soccer, pero, como su nombre indica, el juego cuenta con clubes de la Premiership inglesa (que tenían ese estatus en 1996) en lugar de selecciones nacionales.
Advanced V.G. (Japan)	La historia de Advanced V.G. Sigue un modelo similar a los juegos anteriores de Geo Variable: las mujeres jóvenes más fuertes del país organizan un torneo patrocinado por varias cadenas de restaurantes, que a su vez solicitan promoción a las chicas competidoras que se hacen pasar por camareras que trabajan en estos restaurantes. propósitos Las chicas del grupo Jahana que protagonizaron los juegos anteriores regresan, y la nueva protagonista es la joven artista marcial Yuka Takeuchi, que ha estado entrenando en un área forestal aislada antes de unirse a la competencia. Al igual que sus predecesoras, Advanced V.G. Es un juego de lucha, con los movimientos básicos de &quot;patada&quot; y &quot;golpe&quot;, mientras que varios ataques especiales se realizan presionando combinaciones de botones....
Advanced World War - Sennen Teikoku no Koubou - Last of the Millennium (Japan) (2M)	Advanced World War Sennen Teikoku no Koubou: Last of the Millennium es un juego de estrategia táctica que involucra vehículos de guerra para Sega Saturn en 1997. El juego tiene lugar en el apogeo de la guerra nazi en un formato de tablero, el jugador elige su Acciones estilo FF Tatics, después de elegir las acciones y finalizar el turno, aparece una breve escena para mostrar los resultados.
AI Igo (Japan)	Ai Igo es un juego de mesa japonés para Sega Saturn en 1997, los juegos de la serie GO son un juego de rodear y dominar el territorio contrario. Comenzando con el tablero vacío, con intersecciones de 19 × 19, y con piedras en blanco y negro. Cada jugador coloca alternativamente una piedra en una intersección, tratando de rodear el territorio. Las piedras permanecen en el tablero en la misma posición en que fueron colocadas, a menos que a su vez estén rodeadas y capturadas. El que puede dominar un área más grande del tablero gana.
AI Shougi (Japan)	AI Shogi lanzado en 1995 por &quot;Something Good&quot; para Sega Saturn, es conocido como ajedrez japonés, el objetivo del juego es el mismo que el ajedrez occidental, pero las piezas y el tablero cambian. El juego gana quien captura al rey contrario.
AI Shougi 2 (Japan)	AI Shogi 2 lanzado en 1998 por ASCII Something Good for Sega Saturn es una secuela de AI Shogi. AI Shogi, conocido como ajedrez japonés, el objetivo del juego es el mismo que el ajedrez occidental, pero las piezas y el tablero cambian. El juego gana quien captura al rey contrario.
Air Management '96 (Japan)	Los conceptos básicos del juego son asegurar espacios en el aeropuerto negociando con las ciudades a las que deseas volar y establecer sucursales en las ciudades de destino para ampliar aún más tus rutas. El objetivo es conectar por vía marítima. Todas las aerolíneas que aparecen en la historia son nombres de empresas ficticias.
Airs Adventure (Japan)	Airs Adventure tiene lugar en un ambiente que recuerda a la Europa del siglo XVII. El juego sigue la historia de Henry, un aspirante a caballero acusado de un crimen y que está a punto de ser ejecutado. Pero una bella princesa del país siente misericordia e interrumpe la ejecución en el último momento. Mientras el héroe trata de descubrir la verdad sobre su convicción, el destino los acerca y comienzan un viaje para descubrir tierras distantes en busca de aventuras y tal vez el amor mutuo. El juego de combate es una versión bastante simple del sistema tradicional de rol de estilo japonés. El jugador controla un grupo que contiene solo a Henry y la princesa. Cada vez que se encuentran enemigos, aparece una pantalla de batalla separada. Los comandos se ejecutan a través de un menú estándar, que permite ataques físicos, de defensa, así como hechizos ofensivos y de apoyo. Airs Adventure combina sprites de personajes renderizados previamente con fondos parcialmente poligonales.
Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (2M)	Castlevania: Symphony of the Night en Saturn es un juego de acción / aventura en el que tienes que cazar vampiros. Y no menos importante: el propio Drácula. Su castillo ha resurgido y es el misterioso Alucard quien debe enfrentarlo y salvar al mundo de su asimiento nocturno. Descubre piezas secretas, lucha contra enemigos peligrosos y equipa cientos de armas para desbloquear el secreto del poder de Drácula antes de que sea demasiado tarde.
Albert Odyssey - Legend of Eldean (USA)	Albert Odyssey: The Legend of Eldean es un juego de rol. Juegas a Pike, un niño criado por arpías que se parecen mucho a los ángeles. ¡Todo iba bien hasta que su familia se convirtió en piedra! Abandonó el pueblo por primera vez y emprendió una aventura equipada con la espada de su padre: Cirrus.
Albert Odyssey Gaiden - Legend of Eldean (Japan) (1M)	Albert Odyssey: The Legend of Eldean es un juego de rol. Juegas a Pike, un niño criado por arpías que se parecen mucho a los ángeles. ¡Todo iba bien hasta que su familia se convirtió en piedra! Abandonó el pueblo por primera vez y emprendió una aventura equipada con la espada de su padre: Cirrus.
Album Club (Mune Kyun) - St. Paulia Jogakuin (Japan)	Album Club: Mune Kyun Saint Paulia Jogakuin es una compilación de mini juegos lanzados para Sega Saturn en 1997. En el juego eres un robot en una escuela y debes disparar y tomar fotos de las chicas en sus respectivos clubes escolares en el estilo de novela visual mientras navegas. En el centro con el robot habla con las chicas y los minijuegos los desafían si ganan, los videos temáticos del club se desbloquearán en el proceso.
Alien Trilogy (USA)	Alien Trilogy es un juego de disparos en primera persona basado en las tres primeras películas de Alien. Controlas al teniente Ripley en tres secciones, cada una basada en una película: el complejo de colonias en LV426 (de Aliens), el planeta prisión (de Alien³) y la nave espacial abandonada (de Alien). Cada sección consta de unas 10 misiones. En cada misión, se deben cumplir ciertos objetivos para continuar. Estos incluyen matar a un cierto número de enemigos, encontrar artículos o activar interruptores. Los enemigos incluyen todo lo que el ciclo de vida de Alien proporciona: abrazadores de la cara, cofres, alienígenas guerreros, alienígenas de perros (de Alien³) y reinas alienígenas, una de las cuales espera en la misión final de cada sección. Además de los Aliens, también tienes que luchar contra los empleados de la Compañía, que han sido infectados por los Aliens y están más allá de salvar o que quieren obstruir activamente tu misión.
All-Star Baseball '97 Featuring Frank Thomas (USA)	Independientemente de las características de un juego deportivo, vive o muere por dos cosas: control de juego y gráficos. All-Star Baseball '97 Con Frank Thomas es un buen ejemplo de un juego con muchas funciones que tiene un control de juego adecuado y gráficos adecuados. El resultado final: un juego adecuado que carece de brillo y delicadeza tenía que ser genial. All-Star Baseball presenta a los 30 equipos de Grandes Ligas, incluidos los nuevos equipos de Tampa Bay y Arizona; más de setecientos jugadores reales de MLB; 28 estadios para jugar; el calendario completo de 1997, incluidos los nuevos juegos interliga; intercambios de jugadores; y estadísticas de 27 categorías de STATS, Inc. Además, hay seis modos de juego: exhibición, temporada, playoffs, juego de estrellas, derby de jonrones y práctica de bateo. En términos de características, definitivamente está a la par con los otros títulos disponibles.
Alone in the Dark - Jack Is Back (Europe) (En,Fr,De,Es,It)	En Alone in the Dark 2, juegas como el detective Edward Carnby. Carnby debe ahora investigar a un contrabandista llamado One Eyed Jack que supuestamente ha secuestrado a la joven Grace Saunders. Su compañero Ted Stryker intenta infiltrarse en la ruinosa mansión de Jack en Hell's Kitchen y rescatar a la chica, pero desaparece. Carnby pronto se entera de que Jack y sus mafiosos son en realidad piratas del siglo XV que consiguieron la inmortalidad después de que Jack se aliara con Elizabeth Jarret, una bruja vudú. Sin embargo, la magia oscura que les permite permanecer inmortales obliga a Jack y a su tripulación a realizar sacrificios humanos con regularidad. Carnby debe ahora abrirse camino a través de Hell's Kitchen para encontrar la forma de romper el hechizo. Los gráficos del juego son un híbrido 2D-3D. Debes resolver numerosos rompecabezas mientras luchas contra piratas zombis con tus armas o mediante artimañas.
Alone in the Dark - One-Eyed Jack's Revenge (USA)	En Alone in the Dark 2, juegas como el detective Edward Carnby. Carnby debe ahora investigar a un contrabandista llamado One Eyed Jack que supuestamente ha secuestrado a la joven Grace Saunders. Su compañero Ted Stryker intenta infiltrarse en la ruinosa mansión de Jack en Hell's Kitchen y rescatar a la chica, pero desaparece. Carnby pronto se entera de que Jack y sus mafiosos son en realidad piratas del siglo XV que consiguieron la inmortalidad después de que Jack se aliara con Elizabeth Jarret, una bruja vudú. Sin embargo, la magia oscura que les permite permanecer inmortales obliga a Jack y a su tripulación a realizar sacrificios humanos con regularidad. Carnby debe ahora abrirse camino a través de Hell's Kitchen para encontrar la forma de romper el hechizo. Los gráficos del juego son un híbrido 2D-3D. Debes resolver numerosos rompecabezas mientras luchas contra piratas zombis con tus armas o mediante artimañas.
Alone in the Dark 2 (Japan)	En Alone in the Dark 2, juegas como el detective Edward Carnby. Carnby debe ahora investigar a un contrabandista llamado One Eyed Jack que supuestamente ha secuestrado a la joven Grace Saunders. Su compañero Ted Stryker intenta infiltrarse en la ruinosa mansión de Jack en Hell's Kitchen y rescatar a la chica, pero desaparece. Carnby pronto se entera de que Jack y sus mafiosos son en realidad piratas del siglo XV que consiguieron la inmortalidad después de que Jack se aliara con Elizabeth Jarret, una bruja vudú. Sin embargo, la magia oscura que les permite permanecer inmortales obliga a Jack y a su tripulación a realizar sacrificios humanos con regularidad. Carnby debe ahora abrirse camino a través de Hell's Kitchen para encontrar la forma de romper el hechizo. Los gráficos del juego son un híbrido 2D-3D. Debes resolver numerosos rompecabezas mientras luchas contra piratas zombis con tus armas o mediante artimañas.
Amagi Shien (Japan)	Amagi Shien lanzado para Sega Saturn en 1997, es un juego de aventuras, novela ligera, conversación con actores reales (en formato de video) y algo pseudo-erótico. Las acciones del jugador consisten en responder algunas preguntas y navegar en laberintos 3D muy similares a los de Fantasy Star.
America Oudan Ultra Quiz (Japan)	America Oudan Ultra Quiz, lanzado para Sega Saturn en 1995, es un juego de reality show de televisión japonés en el que el jugador consiste en responder preguntas de opción múltiple con temas centrados en la cultura estadounidense. La versión de Saturno tiene contenido adicional de acción en vivo, probablemente grabado desde el programa de televisión.
Amok (USA)	Amok es un juego de acción en tercera persona en Saturno. Dos corporaciones (NONLUN y AZTK) están saliendo de 47 años de conflicto militar en el planeta Amok. Una compañía mercenaria luego contrata a un piloto llamado Gert Staun para poner fin al tratado de paz con fines de lucro. Juegas con este último a bordo del Slambird, un barco todo terreno capaz de sumergirse bajo el agua, y debes llevar a cabo varias misiones.
Andretti Racing (USA)	Andretti Racing es un juego de carreras lanzado en Saturno. Compite contra tus oponentes en carreras de autos stock o Indy, todo en 16 arenas totalmente modeladas en tres dimensiones. También puedes desafiar a tus amigos en el modo multijugador.
AnEarth Fantasy Stories - The First Volume (Japan)	AnEarth Fantasy Stories: First Volume es un juego de rol por turnos que fue desarrollado por Hudson y publicado por MediaWorks en 1997 en Japón, el juego es una versión CD Engine del CD. Un bebé yace en la nieve afuera de la iglesia y pasan varias personas. El jugador puede elegir presionar el botón de acción, haciendo llorar al bebé y atrayendo su atención. Dependiendo del momento de la &quot;acción del bebé&quot;, el héroe será adoptado por diferentes personas. El juego presenta un juego muy interesante, todas las batallas están predefinidas, lo que significa que no hay encuentros al azar. Por lo tanto, no sube de nivel, sino que tu héroe puede obtener mejores estadísticas dependiendo de sus acciones durante las batallas. El objetivo del juego es la exploración y es por eso que hay tantas áreas para explorar y elementos para encontrar.
Angel Graffiti S - Anata e no Profile (Japan)	Es una novela visual lanzada para Sega Saturn en 1997, desarrollada por Astrovision y publicada por Coconuts Japan. El juego está lleno de escenas animadas, hermosas canciones, el jugador debe interactuar con los personajes en el juego de estilo Harem. del anime
Angel Paradise Vol. 1 - Sakaki Yuko - Koi no Yokan in Hollywood (Japan)	Angel Paradise Vol. 1 - Sakaki Yuko - Koi No Yokan En Hollywood lanzado para Sega Saturn en 1996, es un juego de rompecabezas con temática de Hollywood. El juego consiste en completar las piezas de fotos / videos de las actrices en pseudo posiciones. -sensual, cuando el jugador completa la imagen completa se recompensa con un breve video de acción en vivo.
Angel Paradise Vol. 2 - Yoshino Kimika - Isshoni I-ta-i in Hawaii (Japan)	Angel Paradise Vol. 2: Yoshino Kimika: Isshoni I-ta-i en Hawai es un juego de rompecabezas desarrollado por Scarab y publicado por Sammy para Sega Saturn. El juego consiste en resolver acertijos de fichas mientras las escenas de acción en vivo de modelos juegan en segundo plano con el tema de Hawai. El jugador es recompensado con imágenes y vídeos al completar los rompecabezas.
Angelique Duet (Japan)	El conocimiento básico de la serie se basa en una reina que gobierna un Cosmos con justicia y sabiduría. Al equilibrar las fuerzas elementales con la ayuda de nueve Guardianes, mantiene a los diversos planetas en su dominio estable y a su gente feliz. Sin embargo, los poderes de la Reina y los Guardianes desaparecen con el tiempo, y los sucesores deben ser nombrados. En el primer juego y sus varios remakes, la protagonista es una niña de 17 años llamada Angelique Limoges que fue elegida por la reina actual y su asistente Dia como una de las dos candidatas de la Royal Small Girls Academy para convertirse en la próxima. Reina Ella es transportada a Flying City para comenzar su examen final.
Angelique Special (Japan)	Angelique Special es una versión mejorada del Angelique original para Super Famicom (SNES). No hay cambios en términos de jugabilidad (una combinación de aventura, estrategia y citas sí) o una historia (una chica simple llamada Angelique Limoges debe hacerse amiga de nueve Guardianes para convertirse en reina). Esta versión presenta gráficos ligeramente mejorados, música con calidad de CD, voz y escenas de estilo anime.
Angelique Special 2 (Japan)	Después de los eventos del primer juego de Angelique, Angelique Limoges se convirtió en la reina del Cosmos y su ex rival Rosalie, su ayuda. Ahora ha aparecido un Cosmos completamente nuevo, y es hora de elegir una nueva reina para él. Los candidatos esta vez son Angelique Collet (la protagonista del juego) y Rachel Hart. El sistema de juego permanece prácticamente sin cambios en esta secuencia. Una vez más, Angelique tiene que usar la diplomacia para hacer que los Nueve Guardianes presten sus poderes (hacer felices a los habitantes de su tierra) o desarrollar sentimientos más fuertes por ella. Lo nuevo en esta secuencia es la capacidad de trabajar con tres instructores diferentes, desarrollando la mente, el sentido o la dignidad de la heroína, lo que influirá en la forma en que interactúa con otros personajes y también afectará el comportamiento de Guardian.
Another Memories (Japan)	Another Memories lanzado en 1998 por Starlight Marry para Sega Saturn, es un juego de novela visual con hermosas escenas de anime y hermosos arreglos musicales. El juego se desarrolla en una escuela mágica y la jugabilidad del juego sigue con una trama de estilo visual novedoso y una batalla de cartas, tienes la opción de unirte a clubes escolares que tienen sus propios atributos con ventajas y desventajas.
Aqua-world - Umi Monogatari (Japan)	Aqua World: Umibi Monogatari es un simulador de pecera. Los usuarios pueden ver peces, delfines, etc. El juego fue publicado por Mashita, lanzado en Japón en 1996.
Aquazone - Desktop Life (Japan)	Aquazone Desktop Life es un simulador de pecera desarrollado y publicado por Aquazone Desktop Life como parte de su serie de &quot;juegos&quot;. Este es el juego principal. La opción. Los discos incluyen nuevos peces y artículos.
Aquazone - Desktop Life Option Disc Series 1 - Angel Fish (Japan) (Rev A)	Aquazone Desktop Life Option Disc Serie 1: Peces Ángel es una expansión para Aquazone Desktop Life, un juego de simulación de acuarios. Entre otras cosas, introdujo un nuevo pez: el pez ángel (Pterophyllum scalare).
Aquazone - Desktop Life Option Disc Series 3 - Blue Emperor (Japan) (Rev A)	Aquazone Desktop Life Option Disc Series 3 Blue Emperor es una expansión para Aquazone Desktop Life, un juego de simulación de acuarios. Entre otras cosas, introduce una nueva especie de pez: el Blue Emperor (Inpaichthys kerri).
Aquazone - Desktop Life Option Disc Series 4 - Clown Loach (Japan) (Rev A)	«Aquazone Desktop Life Option Disc Series 4 Clown Loach» es una expansión para «Aquazone Desktop Life», un juego de simulación de acuarios. Entre otras cosas, introduce una nueva especie de pez: la locha payaso (Botia macracantha).
Aquazone - Desktop Life Option Disc Series 5 - False Rummy-Nose (Japan) (Rev A)	«Aquazone Desktop Life Option Disc Series 5: False Rummy-Nose» es una expansión para «Aquazone Desktop Life», un juego de simulación de acuarios. Entre otras cosas, introduce una nueva especie de pez: el False Rummy-Nose (Petitella georgiae).
Arcade Gears Vol. 1 - Pu-Li-Ru-La (Japan)	Pu-Li-Ru-La es un juego de arcade psicodélico de desplazamiento lateral ambientado en la tierra mágica de Radishland. Según la historia, alguna entidad mágica malvada ha robado las llaves del tiempo para las ciudades de Radishland, congelando el tiempo y convirtiendo a cada animal y criatura en artilugios mágicos malvados. Solo Zac y Mel, habilitados con sus &quot;palos mágicos inventados&quot; son capaces de escapar de la maldición y deben atravesar Radishland volviendo a todos los monstruos a su forma original y recuperando las llaves del tiempo. En cuanto a la jugabilidad, el juego es un juego de desplazamiento lateral en el que controlas a tu personaje en un plano isométrico 2.5D mientras despeja cada etapa al vencer a los muchos enemigos extravagantes con su palo y algunos hechizos mágicos que se seleccionan al azar cada vez comienzas el juego. Al final de cada etapa hay una criatura &quot;jefe&quot; más dura que debes derrotar y al hacerlo, pasas a la siguiente etapa.
Arcade Gears Vol. 2 - Gun Frontier (Japan)	Gun Frontier es la precuela de Metal Black, otro juego de disparos en gran parte desconocido, esta vez un blaster horizontal similar a Darius, que también fue lanzado en Saturno por otra compañía llamada Ving, aunque nada que ver con los editores de este juego. Gun Frontier fue portado a Sega Saturn en 1997 (como el volumen 2 de la serie Arcade Gears).
Arcade Gears Vol. 3 - Wonder 3 (Japan)	Wonder 3 Arcade Gears es una conversión a Sega Saturn de un juego de arcade de 1991 de Capcom, Wonder 3 (conocido como Three Wonders fuera de Japón). Incluye tres juegos; Roosters, Chariot y Donburu. Esta versión de Saturn vino con una revista gratuita de Gamest Gears.
Arcade Gears Vol. 4 - ImageFight & XMultiply (Japan)	Parte de la serie Arcade Gears, esta compilación presenta dos viejos desplazadores Irem: Image Fight y X Multiply. ImageFight es un juego de disparos espaciales de desplazamiento vertical vertical lanzado originalmente en 1988. X Multiply es un juego de disparos en 2D de desplazamiento lateral, una continuación del RType de Irem con un juego similar.
Arcade's Greatest Hits - The Atari Collection 1 (USA)	Williams Arcade Classics es una compilación que incluye los siguientes juegos: Defender Defender II Joust Robotron: 2084 Sinistar
Arcana Strikes (Japan)	Arcana Strikes es un juego de cartas RPG / Estrategia desarrollado por RED Company y publicado por Takara en 1997. El juego es literario y se centra principalmente en el concepto de viajar a diferentes reinos desafiando a diferentes enemigos mientras recolecta cartas para usar en batalla La navegación en el juego es amigable con el inglés, ya que el acceso a la mayoría de las áreas es un clic y elige el caso, el jugador recibe la carta de su mazo y elige cuál invocar en su turno, puede atacar, defender...
Area 51 (USA)	Esta versión casera tiene bonificaciones especiales y niveles secretos adicionales que no se encuentran en la sala de juegos. Usando un arma ligera (o un mouse, si está disponible) te abres camino a través de la base secreta, Área 51, que fue tomada por extraterrestres mutantes. A medida que avanzas hacia los secretos en el centro del Área 51, debes destruir una línea de alienígenas cada vez más peligrosa, mejorar tu arma de fuego y causar el mayor daño colateral posible. El juego recompensa al jugador por destruir ventanas, lámparas, computadoras, barriles explosivos e incluso extintores. Cada golpe consecutivo aumenta su calificación de racha (lo que aumenta su puntaje), y ciertas combinaciones de estos golpes secundarios abren salas de bonificación secretas.
Arthur to Astaroth no Nazo Makaimura - Incredible Toons (Japan)	Arthur To Astaroth No Nazomakaimura: Incredible Toons es un juego de 1996 lanzado para Sega Saturn solo en Japón. Es esencialmente un puerto de Dynamix Sid & Al's Incredible Toons con un tema de Ghosts 'n Goblins. Es un juego de rompecabezas y presenta muchos personajes de los juegos de Ghosts 'n Goblins. En el juego, Astaroth envía a Satanás para capturar a la princesa y Arthur va a su rescate.
Assault Rigs (Japan)	En el futuro, los deportes físicos serán reemplazados por un concurso virtual violento, donde se involucran muchos juegos de azar y dinero corporativo, usted actúa como un jinete de un tanque virtual de poder de fuego masivo llamado Rig. Navega por las arenas laberínticas con saltos, ascensores y bloques móviles. Recoge power-ups para vencer a otros Rigs, o Gems para avanzar más de 40 niveles. Los gráficos y el ambiente aparentemente están inspirados en Tron, y colocan al jugador en un entorno virtual de marco de alambre. El objetivo aquí, sin embargo, no es correr, sino llevar a tu oponente al olvido. Con este fin, el juego le da al jugador progresivamente más poder y versatilidad. Las mini armas, los cañones láser y los misiles de búsqueda de calor son equipos bastante comunes, pero también tienen algunos giros: alimente sus armas con balas de municiones para aumentar la potencia de fuego o pruebe los misiles, donde controla de forma remota su objetivo preferido. .
Assault Suit Leynos 2 (Japan)	Assault Suit Leynos 2 te coloca en la cabina de un robot mecánico gigante mientras rueda y dispara una serie de 7 misiones individuales atadas libremente por un plan genérico de ciencia ficción. El juego en sí mismo juega como un tirador de desplazamiento lateral en diferentes planetas, así como en el espacio exterior (donde puedes volar a cualquier lugar con tus aviones de salto). Tienes una variedad de armas actualizables que te permiten disparar a cualquier parte de la pantalla, así como bloquear automáticamente a los enemigos individuales y, dependiendo de qué tan bien lo hagas en cada etapa, obtienes una puntuación específica que te permite actualizar y personalizar tu mecanismo.
Astal (USA) (1S)	Astal es un juego de acción en Saturn. Quartilia es un mundo místico muy diferente de la tierra. Todo en este mundo está creado de diamantes hechos por la diosa Antowa. Incluso Astal, nuestro héroe y su novia Leda, estaban hechos de diamantes. Pero el demonio Jerado ha decidido tomar el mando de este hermoso planeta. Astal tendrá que hacer todo lo posible para evitar que este demonio haga su siniestro plan de dominación. La aplicación es jugable para dos en cooperación.
Astra Superstars (Japan)	Astra Superstars enfrenta a todos los campeones del reino mágico entre sí en una serie de 3 peleas redondas para ganarse el derecho de desafiar al malvado Satan Return e intentar poner fin a su reino de terror. Al ver cómo todos los luchadores tienen habilidades mágicas, las luchas tienen lugar en el aire, lo que les permite a usted y a su oponente volar a través de la arena mientras intentan derrotarse entre sí utilizando sus ataques básicos, movimientos especiales (activados por movimientos específicos del controlador). ) y super ataques (que agotan tu barra de energía pero infligen un daño tremendo). En términos gráficos, los juegos usan sprites 2D, con coloridos diseños de muñecas. Los modos de juego incluyen arcade 1P, modo 2P Vs, una galería de arte con ilustraciones conceptuales y un modo historia con opciones de diálogo seleccionables que influyen en la dificultad del juego.
Asuka 120% Limited - Burning Fest. Limited (Japan)	Asuka 120% BURNING Fest. Esta es una serie japonesa de juegos de pelea de peleas producida por Fill-in-Cafe que fue publicada y distribuida por FamilySoft y Kodansha. Ambientado en una escuela donde los miembros de los clubes escolares luchan entre sí en un torneo de lucha libre. Masatoshi Imaizumi dirigió el desarrollo y el arte proporcionados por el artista de manga Aoi Nanase.
Athlete Kings (Europe)	Es un juego deportivo en el que se te proponen diez eventos de los Juegos Olímpicos de verano. ¡Elige bien tu personaje, porque todos tienen sus disciplinas favoritas, y comienza! Requerirá destreza y el tiempo perfecto para tener éxito en su prueba. Un modo de dos jugadores te permite comparar tus hazañas con las de un amigo.
Atlantis - The Lost Tales (Europe) (En,De,Es) (Disc 1)	Atlantis: The Lost Tales es un videojuego de aventura y fantasía de 1997 desarrollado y publicado por Cryo Interactive. Interplay Productions publicó el juego en Norteamérica, donde fue lanzado el 30 de septiembre de 1997. El juego lleva el nombre de su escenario inicial y más importante, Atlantis. Atlantis es un juego de rompecabezas en perspectiva en primera persona. Todo el juego es en 3D, pre-renderizado y panorámico. HUD es básicamente una ventana al mundo de Atlantis, en lugar de mover un mouse por la pantalla, mover el mouse realmente mueve la pantalla. Para interactuar con el mundo, el jugador debe colocar el elemento, el NPC o la cosa en el centro de la pantalla.
